Timing is on.
 brand_id |                       brand                        | t_hour | t_minute | ext_price 
  6002005 | importocorp #5                                     |      8 |       55 |   3107.64
  5001001 | amalgscholar #1                                    |     17 |       28 |   3106.35
  6011001 | amalgbrand #1                                      |      8 |       53 |   3105.27
  7016001 | corpnameless #1                                    |     17 |       59 |   3105.00
  8011009 | amalgmaxi #9                                       |     18 |       11 |   3095.93
  8005005 | scholarnameless #5                                 |      9 |       20 |   3095.07
  2004002 | edu packimporto #2                                 |     19 |       45 |   3082.44
  5001001 | amalgscholar #1                                    |     17 |       57 |   3075.82
  4001002 | amalgedu pack #2                                   |      9 |       17 |   3066.03
  5001001 | amalgscholar #1                                    |      8 |       49 |   3057.32
  1002002 | importoamalg #2                                    |     17 |       28 |   3055.94
  6009004 | maxicorp #4                                        |      9 |       17 |   3055.44
  6002003 | importocorp #3                                     |     19 |       23 |   3051.72
  7010003 | univnameless #3                                    |     17 |        8 |   3045.58
  5003002 | exportischolar #2                                  |     17 |       12 |   3034.00
  5002001 | importoscholar #1                                  |      9 |        0 |   3032.00
  1003002 | exportiamalg #2                                    |      9 |       44 |   3031.50
  8004003 | edu packnameless #3                                |     17 |       12 |   3028.96
  6011008 | amalgbrand #8                                      |      9 |       54 |   3026.49
  5003002 | exportischolar #2                                  |      9 |       28 |   3023.85
  8016006 | corpmaxi #6                                        |     17 |       54 |   3022.90
  4003001 | exportiedu pack #1                                 |     19 |       45 |   3016.65
 10012017 | importoamalgamalg #17                              |     18 |       14 |   3009.00
  7009003 | maxibrand #3                                       |     18 |       44 |   3006.52
  1001002 | amalgamalg #2                                      |     17 |       46 |   3005.08
  1001002 | amalgamalg #2                                      |     18 |       10 |   2998.84
  2003002 | exportiimporto #2                                  |     18 |       46 |   2995.29
  3003002 | exportiexporti #2                                  |     19 |       49 |   2992.08
  5003001 | exportischolar #1                                  |      9 |       35 |   2981.68
  6006003 | corpcorp #3                                        |      7 |       34 |   2975.72
  3002002 | importoexporti #2                                  |      6 |        1 |   2962.56
  1003002 | exportiamalg #2                                    |     18 |       42 |   2957.04
 10007012 | brandunivamalg #12                                 |     17 |       20 |   2944.89
  9012008 | importounivamalg #8                                |     17 |       59 |   2930.04
  1001002 | amalgamalg #2                                      |     19 |       30 |   2929.60
  1002001 | importoamalg #1                                    |     18 |       54 |   2926.38
  7004009 | edu packbrand #9                                   |     17 |       32 |   2919.78
  9008005 | namelessmaxi #5                                    |     19 |       41 |   2917.60
 10001017 | amalgunivamalg #17                                 |      9 |       26 |   2914.65
 10012017 | importoamalgamalg #17                              |     18 |       25 |   2910.42
  6003008 | exporticorp #8                                     |      9 |       18 |   2907.30
 10013015 | exportiamalgamalg #15                              |     19 |        3 |   2905.00
  6008007 | namelesscorp #7                                    |      9 |       57 |   2904.88
  6008007 | namelesscorp #7                                    |      8 |       15 |   2895.48
  6012008 | importobrand #8                                    |      8 |       50 |   2890.00
  7004007 | edu packbrand #7                                   |      9 |       31 |   2889.60
  1004001 | edu packamalg #1                                   |     18 |       30 |   2888.04
 10016006 | corpamalgamalg #6                                  |      9 |       30 |   2883.54
  8004009 | edu packnameless #9                                |     18 |       45 |   2879.10
  3001001 | amalgexporti #1                                    |     18 |       10 |   2871.78
  1002002 | importoamalg #2                                    |     19 |        3 |   2862.30
  6008007 | namelesscorp #7                                    |     18 |       14 |   2858.40
  7015009 | scholarnameless #9                                 |     19 |       43 |   2855.93
  6002001 | importocorp #1                                     |      7 |        9 |   2844.93
  4004001 | edu packedu pack #1                                |     17 |       28 |   2844.00
  5004001 | edu packscholar #1                                 |     18 |        6 |   2833.05
  1002001 | importoamalg #1                                    |      9 |       48 |   2832.72
  7016001 | corpnameless #1                                    |      9 |       54 |   2828.80
  1003001 | exportiamalg #1                                    |      9 |       11 |   2828.28
  7016001 | corpnameless #1                                    |      9 |       29 |   2824.25
  3003001 | exportiexporti #1                                  |     19 |       43 |   2822.26
  4003001 | exportiedu pack #1                                 |      9 |        2 |   2821.70
  2001002 | amalgimporto #2                                    |      6 |       27 |   2820.34
  1003002 | exportiamalg #2                                    |      6 |       20 |   2800.39
  5001001 | amalgscholar #1                                    |     19 |        5 |   2792.07
 10004004 | edu packunivamalg #4                               |     19 |       48 |   2788.06
  1003001 | exportiamalg #1                                    |     18 |       25 |   2777.82
  3002002 | importoexporti #2                                  |     17 |       58 |   2775.64
  6007003 | brandcorp #3                                       |     17 |       21 |   2768.97
  5003002 | exportischolar #2                                  |     19 |       25 |   2758.02
  9003003 | exportimaxi #3                                     |     19 |       20 |   2753.52
  2002001 | importoimporto #1                                  |     19 |       39 |   2753.10
  6012008 | importobrand #8                                    |     18 |       17 |   2740.32
  6016003 | corpbrand #3                                       |     18 |       46 |   2736.52
 10003016 | exportiunivamalg #16                               |     19 |       15 |   2736.00
  7001005 | amalgbrand #5                                      |     18 |        3 |   2730.24
  3001002 | amalgexporti #2                                    |     17 |        8 |   2716.00
  1004002 | edu packamalg #2                                   |     17 |       43 |   2713.61
  2001001 | amalgimporto #1                                    |      8 |       48 |   2708.10
  9014002 | edu packunivamalg #2                               |     17 |       30 |   2706.40
  3002002 | importoexporti #2                                  |      6 |       15 |   2702.00
  3001001 | amalgexporti #1                                    |     19 |       15 |   2699.94
  2001002 | amalgimporto #2                                    |     17 |       18 |   2699.06
 10015004 | scholaramalgamalg #4                               |      9 |       18 |   2694.78
  5004001 | edu packscholar #1                                 |     17 |        4 |   2693.52
  1002002 | importoamalg #2                                    |      9 |       28 |   2675.46
  4001002 | amalgedu pack #2                                   |      9 |       29 |   2669.61
  8004003 | edu packnameless #3                                |     19 |       37 |   2667.06
  2002001 | importoimporto #1                                  |     19 |       14 |   2665.70
 10003016 | exportiunivamalg #16                               |      9 |       26 |   2661.66
  9012008 | importounivamalg #8                                |     17 |       25 |   2657.76
  4004002 | edu packedu pack #2                                |      8 |       41 |   2652.48
  3004001 | edu packexporti #1                                 |     19 |       12 |   2649.01
  8002009 | importonameless #9                                 |      9 |       12 |   2641.92
  1003001 | exportiamalg #1                                    |     18 |       50 |   2641.46
  2001002 | amalgimporto #2                                    |      7 |       51 |   2629.11
  2001002 | amalgimporto #2                                    |     18 |       57 |   2628.08
  9003003 | exportimaxi #3                                     |     19 |       11 |   2625.70
  7012003 | importonameless #3                                 |     19 |       53 |   2624.12
  4003001 | exportiedu pack #1                                 |     19 |       28 |   2612.52
 10015013 | scholaramalgamalg #13                              |     18 |       58 |   2604.29
  1001001 | amalgamalg #1                                      |     18 |       28 |   2603.08
  4001001 | amalgedu pack #1                                   |      9 |       12 |   2601.75
 10015017 | scholaramalgamalg #17                              |      6 |       17 |   2601.47
  5002002 | importoscholar #2                                  |     17 |       50 |   2597.12
  2003001 | exportiimporto #1                                  |     19 |       58 |   2592.32
  1004002 | edu packamalg #2                                   |     18 |       18 |   2591.17
  4004001 | edu packedu pack #1                                |     17 |        1 |   2586.33
  2004002 | edu packimporto #2                                 |      8 |       49 |   2580.60
  5002001 | importoscholar #1                                  |      7 |       35 |   2574.16
  2003001 | exportiimporto #1                                  |     17 |        5 |   2563.29
  2001002 | amalgimporto #2                                    |     18 |       55 |   2561.32
  8011009 | amalgmaxi #9                                       |     18 |       45 |   2558.12
  6005001 | scholarcorp #1                                     |      7 |       10 |   2555.31
  2004002 | edu packimporto #2                                 |     18 |       49 |   2546.64
  1004002 | edu packamalg #2                                   |     19 |       41 |   2537.66
  1002002 | importoamalg #2                                    |     18 |       33 |   2535.00
  5002001 | importoscholar #1                                  |     19 |       38 |   2534.56
  8013009 | exportimaxi #9                                     |      9 |       24 |   2528.80
  5002002 | importoscholar #2                                  |     17 |       49 |   2527.66
  9008005 | namelessmaxi #5                                    |      9 |       22 |   2527.20
 10011009 | amalgamalgamalg #9                                 |     18 |       57 |   2523.99
  7009003 | maxibrand #3                                       |     19 |       17 |   2517.57
  8016006 | corpmaxi #6                                        |     17 |        8 |   2515.17
  4004002 | edu packedu pack #2                                |      9 |       29 |   2510.82
  2001002 | amalgimporto #2                                    |     17 |        0 |   2508.66
  5003001 | exportischolar #1                                  |      8 |       20 |   2507.68
  8013007 | exportimaxi #7                                     |     17 |       32 |   2507.54
  3002001 | importoexporti #1                                  |      7 |        7 |   2505.16
 10004004 | edu packunivamalg #4                               |      8 |       30 |   2502.90
  7009003 | maxibrand #3                                       |      7 |       52 |   2502.06
 10013013 | exportiamalgamalg #13                              |     17 |        1 |   2489.76
  2001002 | amalgimporto #2                                    |     18 |        9 |   2488.05
  9014002 | edu packunivamalg #2                               |      9 |        3 |   2482.92
  7007004 | brandbrand #4                                      |      7 |       46 |   2479.00
 10008002 | namelessunivamalg #2                               |     19 |       32 |   2476.40
  1004002 | edu packamalg #2                                   |      9 |       52 |   2472.00
  1003002 | exportiamalg #2                                    |     17 |       36 |   2471.70
  3001001 | amalgexporti #1                                    |      8 |       14 |   2463.26
  7004007 | edu packbrand #7                                   |     17 |       50 |   2459.60
  7001005 | amalgbrand #5                                      |      9 |       29 |   2454.00
  7013009 | exportinameless #9                                 |     17 |       50 |   2452.52
  7010003 | univnameless #3                                    |     19 |       53 |   2452.42
  1001001 | amalgamalg #1                                      |      7 |       37 |   2452.00
  4004001 | edu packedu pack #1                                |     17 |       15 |   2445.57
  6009003 | maxicorp #3                                        |     19 |       28 |   2444.36
  1001001 | amalgamalg #1                                      |     19 |       35 |   2443.40
  5004002 | edu packscholar #2                                 |      8 |       16 |   2441.88
  2001002 | amalgimporto #2                                    |     17 |       47 |   2441.25
  2002001 | importoimporto #1                                  |      6 |       17 |   2438.92
  4004002 | edu packedu pack #2                                |     19 |       22 |   2437.89
 10002012 | importounivamalg #12                               |     18 |       54 |   2437.24
  3003001 | exportiexporti #1                                  |      6 |        1 |   2432.77
  5001001 | amalgscholar #1                                    |      7 |       44 |   2430.87
  6012005 | importobrand #5                                    |      7 |        4 |   2426.99
  8004003 | edu packnameless #3                                |      9 |       11 |   2424.84
  7012010 | importonameless #10                                |     18 |        1 |   2424.80
  4004002 | edu packedu pack #2                                |     17 |       55 |   2422.70
  2003001 | exportiimporto #1                                  |     17 |       16 |   2417.37
  1003001 | exportiamalg #1                                    |     19 |       51 |   2417.28
  3003001 | exportiexporti #1                                  |     18 |       55 |   2415.70
  7009010 | maxibrand #10                                      |      9 |       48 |   2413.26
  7004006 | edu packbrand #6                                   |     17 |       34 |   2407.14
  2004002 | edu packimporto #2                                 |     18 |       40 |   2402.64
  2004001 | edu packimporto #1                                 |     17 |       14 |   2401.20
  3003002 | exportiexporti #2                                  |     17 |       27 |   2398.02
  9008005 | namelessmaxi #5                                    |      9 |       30 |   2396.94
  8013007 | exportimaxi #7                                     |      9 |       11 |   2395.98
  7009010 | maxibrand #10                                      |     17 |       13 |   2394.30
  8016004 | corpmaxi #4                                        |      9 |        1 |   2392.95
 10016006 | corpamalgamalg #6                                  |     19 |       56 |   2387.84
 10013015 | exportiamalgamalg #15                              |     19 |       41 |   2380.40
  2001001 | amalgimporto #1                                    |      8 |       57 |   2379.84
  8005008 | scholarnameless #8                                 |      9 |       47 |   2378.63
  2001002 | amalgimporto #2                                    |     17 |        2 |   2378.50
  6008002 | namelesscorp #2                                    |     17 |       49 |   2373.84
  5002001 | importoscholar #1                                  |     18 |       34 |   2371.84
  2003001 | exportiimporto #1                                  |     19 |       13 |   2369.10
  4004001 | edu packedu pack #1                                |      9 |       45 |   2368.50
  3004001 | edu packexporti #1                                 |      9 |        3 |   2362.42
  6010005 | univbrand #5                                       |      7 |       48 |   2359.56
  9013009 | exportiunivamalg #9                                |     19 |       33 |   2357.99
  5003001 | exportischolar #1                                  |     17 |        0 |   2355.52
 10012001 | importoamalgamalg #1                               |      9 |       42 |   2352.37
  5004002 | edu packscholar #2                                 |     17 |       17 |   2347.40
  5003001 | exportischolar #1                                  |     17 |       34 |   2346.51
  9008005 | namelessmaxi #5                                    |      9 |       21 |   2343.99
  7014001 | edu packnameless #1                                |      9 |       41 |   2333.65
 10016001 | corpamalgamalg #1                                  |      8 |       25 |   2333.06
  6008007 | namelesscorp #7                                    |     17 |       29 |   2328.80
  2003001 | exportiimporto #1                                  |     18 |       10 |   2328.75
  4001001 | amalgedu pack #1                                   |      9 |       59 |   2324.70
  7004006 | edu packbrand #6                                   |     17 |        3 |   2322.00
  2004002 | edu packimporto #2                                 |     19 |       52 |   2315.80
  5004002 | edu packscholar #2                                 |     17 |       50 |   2312.00
  2002001 | importoimporto #1                                  |      9 |       33 |   2307.48
  7010003 | univnameless #3                                    |      9 |       49 |   2305.84
  2004002 | edu packimporto #2                                 |     18 |       29 |   2305.42
  9003003 | exportimaxi #3                                     |     18 |        9 |   2303.60
  2001002 | amalgimporto #2                                    |     17 |        7 |   2302.32
  9012003 | importounivamalg #3                                |     19 |       58 |   2300.14
  2002001 | importoimporto #1                                  |     18 |       45 |   2299.59
  7012003 | importonameless #3                                 |      9 |       34 |   2298.96
  7008009 | namelessbrand #9                                   |     18 |       25 |   2295.77
 10016003 | corpamalgamalg #3                                  |      8 |        4 |   2295.06
  7016007 | corpnameless #7                                    |     19 |       18 |   2281.65
  5001002 | amalgscholar #2                                    |     19 |       15 |   2280.50
  9014011 | edu packunivamalg #11                              |     18 |       36 |   2274.56
 10012017 | importoamalgamalg #17                              |      9 |       35 |   2267.80
  7009003 | maxibrand #3                                       |     19 |        7 |   2265.48
  9013009 | exportiunivamalg #9                                |     18 |       41 |   2263.42
  5002002 | importoscholar #2                                  |     19 |       14 |   2261.70
  3001001 | amalgexporti #1                                    |     19 |        5 |   2261.13
  6016003 | corpbrand #3                                       |     19 |       56 |   2259.53
  2002001 | importoimporto #1                                  |      8 |       10 |   2259.36
  6006007 | corpcorp #7                                        |     18 |       56 |   2258.96
  9012005 | importounivamalg #5                                |     19 |       36 |   2257.22
  6014004 | edu packbrand #4                                   |     19 |       44 |   2257.20
  5002001 | importoscholar #1                                  |     19 |       44 |   2254.32
 10008002 | namelessunivamalg #2                               |     18 |       31 |   2240.65
  9010009 | univunivamalg #9                                   |     17 |       24 |   2239.74
 10014016 | edu packamalgamalg #16                             |     19 |       32 |   2239.42
  1002001 | importoamalg #1                                    |      9 |        7 |   2232.84
  8013007 | exportimaxi #7                                     |      9 |       17 |   2229.44
  9014011 | edu packunivamalg #11                              |      9 |       57 |   2226.60
  6009004 | maxicorp #4                                        |      8 |       35 |   2223.36
 10006002 | corpunivamalg #2                                   |     18 |       58 |   2221.05
  8003010 | exportinameless #10                                |     18 |       30 |   2210.88
  4004001 | edu packedu pack #1                                |     18 |       15 |   2206.47
 10003016 | exportiunivamalg #16                               |     18 |       15 |   2200.77
  3003002 | exportiexporti #2                                  |      9 |        5 |   2200.00
  1001002 | amalgamalg #2                                      |     18 |       59 |   2195.26
  6009004 | maxicorp #4                                        |     17 |       59 |   2194.32
  2004002 | edu packimporto #2                                 |     19 |       12 |   2192.48
  1001002 | amalgamalg #2                                      |     17 |       56 |   2188.80
  5004002 | edu packscholar #2                                 |     19 |       38 |   2187.66
  1003001 | exportiamalg #1                                    |      8 |       43 |   2182.50
  1002001 | importoamalg #1                                    |     18 |        4 |   2180.64
  6006007 | corpcorp #7                                        |     18 |       55 |   2178.72
  6006004 | corpcorp #4                                        |     19 |       52 |   2177.40
  9014011 | edu packunivamalg #11                              |      8 |       30 |   2173.64
 10007012 | brandunivamalg #12                                 |     17 |       38 |   2173.20
  7008009 | namelessbrand #9                                   |     17 |       53 |   2172.84
  7010004 | univnameless #4                                    |     18 |        1 |   2171.40
  1004002 | edu packamalg #2                                   |      7 |        4 |   2171.36
  4003001 | exportiedu pack #1                                 |     18 |       41 |   2169.20
  6010005 | univbrand #5                                       |      9 |       10 |   2167.56
  7015009 | scholarnameless #9                                 |     17 |       16 |   2165.76
  6012005 | importobrand #5                                    |     18 |       49 |   2165.44
  8014005 | edu packmaxi #5                                    |      9 |       10 |   2165.04
  8012005 | importomaxi #5                                     |      8 |       51 |   2164.80
  7012003 | importonameless #3                                 |     18 |       42 |   2162.72
  3003002 | exportiexporti #2                                  |     17 |       24 |   2155.60
  6011008 | amalgbrand #8                                      |     18 |       55 |   2150.04
  7010004 | univnameless #4                                    |     19 |       23 |   2147.17
  1001002 | amalgamalg #2                                      |     19 |       24 |   2143.89
 10011009 | amalgamalgamalg #9                                 |      8 |       47 |   2142.28
  1002001 | importoamalg #1                                    |     19 |       35 |   2130.60
  6012008 | importobrand #8                                    |     17 |       57 |   2130.03
  6008002 | namelesscorp #2                                    |      8 |        3 |   2119.04
  3002001 | importoexporti #1                                  |     17 |       48 |   2112.75
  6010005 | univbrand #5                                       |     18 |       41 |   2112.35
  7003002 | exportibrand #2                                    |     18 |       48 |   2105.76
 10015017 | scholaramalgamalg #17                              |     18 |        7 |   2096.00
  7012003 | importonameless #3                                 |     17 |       39 |   2094.40
  1002002 | importoamalg #2                                    |     18 |        8 |   2083.41
 10001017 | amalgunivamalg #17                                 |     19 |       34 |   2080.82
  1003002 | exportiamalg #2                                    |     18 |       46 |   2080.34
  5003001 | exportischolar #1                                  |      6 |       33 |   2074.80
  7004007 | edu packbrand #7                                   |     17 |        7 |   2074.50
  1002001 | importoamalg #1                                    |     17 |       48 |   2073.15
  1003001 | exportiamalg #1                                    |     19 |        1 |   2072.00
  8011009 | amalgmaxi #9                                       |     19 |        1 |   2070.36
 10016001 | corpamalgamalg #1                                  |     18 |       37 |   2069.43
  4004002 | edu packedu pack #2                                |     18 |        7 |   2069.29
  2001002 | amalgimporto #2                                    |     18 |       13 |   2068.95
  4004002 | edu packedu pack #2                                |     19 |        7 |   2063.10
  6008002 | namelesscorp #2                                    |      7 |       17 |   2057.28
  3002001 | importoexporti #1                                  |     19 |       18 |   2048.76
  7007004 | brandbrand #4                                      |      9 |       20 |   2042.90
  7011001 | amalgnameless #1                                   |      9 |       14 |   2041.99
  7016001 | corpnameless #1                                    |     19 |       55 |   2039.48
  7014001 | edu packnameless #1                                |     18 |       47 |   2035.32
 10012004 | importoamalgamalg #4                               |     18 |       37 |   2031.12
  1001002 | amalgamalg #2                                      |     18 |        5 |   2029.17
  7003002 | exportibrand #2                                    |     19 |       57 |   2027.85
  6005001 | scholarcorp #1                                     |     17 |       17 |   2025.38
  2004001 | edu packimporto #1                                 |     18 |       27 |   2017.56
  6002003 | importocorp #3                                     |      9 |       26 |   2007.00
  2001002 | amalgimporto #2                                    |     17 |       29 |   2003.76
  1004001 | edu packamalg #1                                   |      9 |       11 |   2002.38
  9010009 | univunivamalg #9                                   |      8 |       12 |   2001.48
  2004002 | edu packimporto #2                                 |     18 |       15 |   2000.96
  6002003 | importocorp #3                                     |      9 |       43 |   1997.28
  5004001 | edu packscholar #1                                 |     17 |       32 |   1996.26
  7012010 | importonameless #10                                |     17 |       46 |   1994.88
  1003001 | exportiamalg #1                                    |     19 |       27 |   1991.24
  6015006 | scholarbrand #6                                    |     19 |        0 |   1982.20
  5003002 | exportischolar #2                                  |      9 |        9 |   1980.11
  7014001 | edu packnameless #1                                |     17 |       43 |   1967.25
  8005005 | scholarnameless #5                                 |     17 |        9 |   1967.00
  5003001 | exportischolar #1                                  |     18 |       22 |   1958.00
  6012008 | importobrand #8                                    |      8 |       22 |   1955.52
  9016003 | corpunivamalg #3                                   |     17 |        3 |   1950.24
  1004001 | edu packamalg #1                                   |     17 |       15 |   1942.82
  1002002 | importoamalg #2                                    |     17 |       16 |   1941.84
  7007005 | brandbrand #5                                      |     17 |       44 |   1940.82
  3003002 | exportiexporti #2                                  |      9 |       30 |   1940.64
  1003001 | exportiamalg #1                                    |     19 |       13 |   1940.22
  7007005 | brandbrand #5                                      |     17 |       43 |   1935.75
  7010003 | univnameless #3                                    |     18 |       34 |   1932.24
  7004007 | edu packbrand #7                                   |      9 |       29 |   1929.12
 10004004 | edu packunivamalg #4                               |     17 |       23 |   1923.60
  2004002 | edu packimporto #2                                 |     19 |       39 |   1915.05
  5001001 | amalgscholar #1                                    |     18 |       59 |   1913.38
  6011008 | amalgbrand #8                                      |     17 |       11 |   1911.30
  4003001 | exportiedu pack #1                                 |     19 |       38 |   1908.77
  3002001 | importoexporti #1                                  |     18 |        6 |   1896.50
  9015011 | scholarunivamalg #11                               |     18 |       48 |   1895.74
  5003002 | exportischolar #2                                  |     17 |       27 |   1892.63
  9001005 | amalgmaxi #5                                       |      8 |       16 |   1887.68
  9008005 | namelessmaxi #5                                    |     19 |       35 |   1881.56
  5002001 | importoscholar #1                                  |     19 |       26 |   1881.00
  2002001 | importoimporto #1                                  |     17 |       24 |   1877.76
  5001002 | amalgscholar #2                                    |      9 |       20 |   1875.60
 10012001 | importoamalgamalg #1                               |     18 |       34 |   1872.96
  6009004 | maxicorp #4                                        |     18 |       49 |   1872.89
  5002001 | importoscholar #1                                  |     19 |       23 |   1871.10
  7012003 | importonameless #3                                 |      8 |       54 |   1869.40
  2003001 | exportiimporto #1                                  |      7 |       25 |   1861.86
  2003001 | exportiimporto #1                                  |     18 |       55 |   1858.20
  4002002 | importoedu pack #2                                 |     17 |       22 |   1857.00
  1003001 | exportiamalg #1                                    |      8 |       32 |   1853.50
 10004004 | edu packunivamalg #4                               |      9 |       33 |   1851.97
 10016016 | corpamalgamalg #16                                 |     19 |       24 |   1850.13
  6010005 | univbrand #5                                       |      7 |       28 |   1846.68
  6006004 | corpcorp #4                                        |     19 |       51 |   1845.52
  6002001 | importocorp #1                                     |     19 |       59 |   1844.90
  6011008 | amalgbrand #8                                      |      8 |       35 |   1842.49
 10003004 | exportiunivamalg #4                                |      9 |       34 |   1840.72
 10003016 | exportiunivamalg #16                               |      9 |       33 |   1829.11
  2001002 | amalgimporto #2                                    |     19 |       37 |   1818.30
  6014004 | edu packbrand #4                                   |     19 |       14 |   1816.60
  6009003 | maxicorp #3                                        |     19 |       34 |   1815.42
  1004002 | edu packamalg #2                                   |      8 |       19 |   1813.14
  1003002 | exportiamalg #2                                    |     18 |       59 |   1811.84
  6010005 | univbrand #5                                       |      8 |       20 |   1811.25
  2004002 | edu packimporto #2                                 |     17 |       38 |   1809.37
  2001001 | amalgimporto #1                                    |     18 |       16 |   1809.00
  6011005 | amalgbrand #5                                      |     17 |       32 |   1806.86
 10015003 | scholaramalgamalg #3                               |      9 |       42 |   1805.13
  9015009 | scholarunivamalg #9                                |      6 |        5 |   1805.12
  1004002 | edu packamalg #2                                   |     17 |       51 |   1803.86
  5002002 | importoscholar #2                                  |     18 |       33 |   1801.38
  4004002 | edu packedu pack #2                                |      6 |       35 |   1797.32
  6005001 | scholarcorp #1                                     |     17 |       59 |   1795.08
  4002001 | importoedu pack #1                                 |      7 |       48 |   1794.62
  2004001 | edu packimporto #1                                 |     19 |       58 |   1790.44
  3003001 | exportiexporti #1                                  |     19 |       57 |   1788.80
  2003001 | exportiimporto #1                                  |     19 |       30 |   1787.52
  9012003 | importounivamalg #3                                |     17 |       44 |   1786.95
  3004001 | edu packexporti #1                                 |     19 |       36 |   1786.22
 10008002 | namelessunivamalg #2                               |     19 |       13 |   1785.06
  7007005 | brandbrand #5                                      |     18 |       35 |   1777.95
  3002002 | importoexporti #2                                  |      7 |        6 |   1774.63
  7013001 | exportinameless #1                                 |     18 |       23 |   1772.13
  7013009 | exportinameless #9                                 |     19 |       25 |   1769.50
  6008007 | namelesscorp #7                                    |     19 |       43 |   1768.34
  4004002 | edu packedu pack #2                                |     17 |       48 |   1763.37
  2001001 | amalgimporto #1                                    |     18 |       22 |   1758.32
  8004009 | edu packnameless #9                                |     19 |       47 |   1756.86
  1002001 | importoamalg #1                                    |     18 |       48 |   1751.21
  5001001 | amalgscholar #1                                    |     17 |       22 |   1743.72
  2004001 | edu packimporto #1                                 |     19 |        5 |   1735.25
  4001002 | amalgedu pack #2                                   |     19 |       23 |   1732.29
  7004007 | edu packbrand #7                                   |     17 |       24 |   1725.90
  1003002 | exportiamalg #2                                    |     19 |       37 |   1720.00
  5002002 | importoscholar #2                                  |     19 |       53 |   1715.58
 10016001 | corpamalgamalg #1                                  |     17 |       26 |   1715.57
  1004001 | edu packamalg #1                                   |      9 |       32 |   1714.44
  6008005 | namelesscorp #5                                    |     17 |        2 |   1711.50
  3001001 | amalgexporti #1                                    |     17 |       15 |   1710.00
 10007012 | brandunivamalg #12                                 |     18 |       32 |   1704.30
  4004002 | edu packedu pack #2                                |     19 |        3 |   1699.38
  1003001 | exportiamalg #1                                    |      8 |        9 |   1698.03
  6014004 | edu packbrand #4                                   |     17 |        1 |   1694.43
  3003002 | exportiexporti #2                                  |      9 |       46 |   1694.22
  6010004 | univbrand #4                                       |     18 |       17 |   1690.92
  5003001 | exportischolar #1                                  |     17 |       10 |   1688.40
  9015009 | scholarunivamalg #9                                |      7 |       21 |   1688.00
 10013013 | exportiamalgamalg #13                              |      9 |       12 |   1686.75
  5003001 | exportischolar #1                                  |      8 |       12 |   1685.80
 10012017 | importoamalgamalg #17                              |      9 |       42 |   1682.00
  6009004 | maxicorp #4                                        |     17 |       27 |   1681.92
  9014011 | edu packunivamalg #11                              |      8 |       41 |   1676.16
 10015017 | scholaramalgamalg #17                              |     19 |       48 |   1676.00
 10016001 | corpamalgamalg #1                                  |      8 |       21 |   1674.72
 10012001 | importoamalgamalg #1                               |     18 |        1 |   1671.26
  4003001 | exportiedu pack #1                                 |      7 |       13 |   1668.08
 10015013 | scholaramalgamalg #13                              |      7 |       59 |   1667.52
  7016001 | corpnameless #1                                    |     17 |       47 |   1667.25
  6006007 | corpcorp #7                                        |      6 |       57 |   1666.58
  6009003 | maxicorp #3                                        |      8 |       17 |   1665.89
  5003002 | exportischolar #2                                  |      9 |       19 |   1665.60
  4002002 | importoedu pack #2                                 |     18 |        8 |   1665.20
 10011009 | amalgamalgamalg #9                                 |      9 |        4 |   1658.52
  5002001 | importoscholar #1                                  |     19 |       46 |   1652.73
  4003001 | exportiedu pack #1                                 |     17 |       50 |   1650.60
  4001002 | amalgedu pack #2                                   |     18 |       43 |   1649.88
  4004002 | edu packedu pack #2                                |     19 |       35 |   1647.76
 10015017 | scholaramalgamalg #17                              |     18 |       21 |   1645.17
 10015013 | scholaramalgamalg #13                              |     18 |       10 |   1644.64
  6009004 | maxicorp #4                                        |      8 |       28 |   1644.16
  8016004 | corpmaxi #4                                        |     17 |       40 |   1630.00
 10008002 | namelessunivamalg #2                               |     17 |       37 |   1627.08
  5002001 | importoscholar #1                                  |     17 |        9 |   1625.71
  7011001 | amalgnameless #1                                   |     19 |       34 |   1624.50
  1001001 | amalgamalg #1                                      |     18 |       58 |   1622.84
  8013007 | exportimaxi #7                                     |     18 |       28 |   1621.08
  1001001 | amalgamalg #1                                      |     19 |       34 |   1619.64
 10015004 | scholaramalgamalg #4                               |     17 |       17 |   1618.72
  1004002 | edu packamalg #2                                   |     18 |       21 |   1617.78
  7013007 | exportinameless #7                                 |      9 |        9 |   1612.00
  8012005 | importomaxi #5                                     |     18 |       26 |   1611.06
  8004003 | edu packnameless #3                                |     19 |       21 |   1608.20
  3003002 | exportiexporti #2                                  |      7 |       34 |   1607.70
  2003001 | exportiimporto #1                                  |     17 |       52 |   1606.68
  6016003 | corpbrand #3                                       |     19 |        8 |   1603.64
  9011009 | amalgunivamalg #9                                  |      8 |        0 |   1597.68
  4001002 | amalgedu pack #2                                   |     18 |       48 |   1596.92
  5002001 | importoscholar #1                                  |      8 |       29 |   1592.13
  9010009 | univunivamalg #9                                   |      9 |        8 |   1591.25
  6003003 | exporticorp #3                                     |      6 |       23 |   1582.50
  7001005 | amalgbrand #5                                      |     19 |        1 |   1576.73
  1004002 | edu packamalg #2                                   |      9 |       21 |   1573.92
  6010005 | univbrand #5                                       |     19 |       57 |   1572.62
  1004002 | edu packamalg #2                                   |     17 |        4 |   1572.48
  1003001 | exportiamalg #1                                    |     18 |       17 |   1566.60
