Timing is on.
 w_warehouse_sk | i_item_sk | d_moy |         mean         |          cov           | w_warehouse_sk | i_item_sk | d_moy |         mean         |          cov           
              5 |      5209 |     1 | 391.8000000000000000 |     1.0184029493540276 |              5 |      5209 |     2 | 357.5000000000000000 |     1.2176081655472783
              5 |      6206 |     1 | 340.2000000000000000 |     1.1589782925094974 |              5 |      6206 |     2 | 175.0000000000000000 |     1.0772199037747257
              5 |      7219 |     1 | 293.7500000000000000 |     1.1291916262024272 |              5 |      7219 |     2 | 292.7500000000000000 |     1.0448040731010828
              5 |      8035 |     1 | 256.2000000000000000 |     1.1745858518969789 |              5 |      8035 |     2 | 317.6666666666666667 |     1.1861452157947650
              5 |      8090 |     1 | 278.2000000000000000 |     1.4324472972119590 |              5 |      8090 |     2 | 360.0000000000000000 |     1.0158795779384611
              5 |     11206 |     1 | 438.0000000000000000 |     1.0023585122609680 |              5 |     11206 |     2 | 261.2500000000000000 |     1.0082298346127464
              5 |     12122 |     1 | 364.4000000000000000 |     1.0200344443458672 |              5 |     12122 |     2 | 332.2500000000000000 |     1.0747418316056163
              5 |     12176 |     1 | 355.6000000000000000 |     1.1771228287181299 |              5 |     12176 |     2 | 177.6666666666666667 |     1.1486911799880732
              5 |     12574 |     1 | 297.4000000000000000 |     1.1469134824548521 |              5 |     12574 |     2 | 297.5000000000000000 |     1.2022231444855933
              5 |     13315 |     1 | 302.6000000000000000 |     1.1276839422691176 |              5 |     13315 |     2 | 295.0000000000000000 |     1.2612933297756203
              5 |     13534 |     1 | 305.0000000000000000 |     1.1774714982819443 |              5 |     13534 |     2 | 356.0000000000000000 |     1.1393188248201152
              5 |     13706 |     1 | 426.2500000000000000 |     1.0118816665920868 |              5 |     13706 |     2 | 233.0000000000000000 |     1.1922836387344549
              5 |     13762 |     1 | 239.2500000000000000 | 1.00103329741662695925 |              5 |     13762 |     2 | 325.7500000000000000 |     1.2530819276463024
              5 |     14402 |     1 | 327.8000000000000000 |     1.0356855314934350 |              5 |     14402 |     2 | 335.0000000000000000 |     1.0424280650886090
              5 |     14858 |     1 | 353.8000000000000000 |     1.2168267334220859 |              5 |     14858 |     2 | 308.5000000000000000 |     1.0539366523792026
              5 |     16459 |     1 | 369.3333333333333333 |     1.1962770841108457 |              5 |     16459 |     2 | 516.5000000000000000 |     1.0555262890509739
              5 |     18820 |     1 | 341.0000000000000000 |     1.0755009524597566 |              5 |     18820 |     2 | 407.0000000000000000 |     1.0537934306637518
              5 |     19826 |     1 | 188.4000000000000000 |     1.0133876617739809 |              5 |     19826 |     2 | 432.0000000000000000 |     1.0772737966162940
              5 |     20323 |     1 | 219.0000000000000000 |     1.2470686631538356 |              5 |     20323 |     2 | 243.7500000000000000 |     1.0328437685700308
              5 |     21308 |     1 | 340.7500000000000000 |     1.1451920402074659 |              5 |     21308 |     2 | 438.2500000000000000 |     1.0755892122861198
              5 |     21322 |     1 | 257.6000000000000000 |     1.1089127014519138 |              5 |     21322 |     2 | 344.5000000000000000 |     1.2341431696459884
              5 |     21403 |     1 | 275.2500000000000000 |     1.1095115449514078 |              5 |     21403 |     2 | 207.7500000000000000 |     1.0666126150394898
              5 |     22342 |     1 | 330.7500000000000000 |     1.1043167539216629 |              5 |     22342 |     2 | 251.5000000000000000 |     1.1881263056012525
              5 |     23450 |     1 | 153.6000000000000000 |     1.3340207553095964 |              5 |     23450 |     2 | 450.6666666666666667 |     1.0577510121500015
              5 |     25666 |     1 | 210.2000000000000000 |     1.3272195081254805 |              5 |     25666 |     2 | 244.5000000000000000 |     1.6801355226515746
              5 |     25864 |     1 | 392.7500000000000000 |     1.0759327246153889 |              5 |     25864 |     2 | 172.0000000000000000 |     1.3218702300126453
(226 rows)

Time: 27252,182 ms (00:27,252)
 w_warehouse_sk | i_item_sk | d_moy |         mean         |        cov         | w_warehouse_sk | i_item_sk | d_moy |         mean         |        cov         
----------------+-----------+-------+----------------------+--------------------+----------------+-----------+-------+----------------------+--------------------
              2 |      6082 |     1 | 271.5000000000000000 | 1.5784697874275285 |              2 |      6082 |     2 | 270.2500000000000000 | 1.0643530601151822
              2 |     14258 |     1 | 204.0000000000000000 | 1.5966301578885049 |              2 |     14258 |     2 | 367.7500000000000000 | 1.0676059440018681
              2 |     16396 |     1 | 198.2500000000000000 | 1.7176666308568726 |              2 |     16396 |     2 | 248.0000000000000000 | 1.3002641210920847
              2 |     22393 |     1 | 249.8000000000000000 | 1.5450453509307126 |              2 |     22393 |     2 | 244.7500000000000000 | 1.3556383261478039
              3 |     23422 |     1 | 257.0000000000000000 | 1.6774204286833230 |              3 |     23422 |     2 | 275.5000000000000000 | 1.2379021076054265
              4 |      5122 |     1 | 202.0000000000000000 | 1.5095438629757079 |              4 |      5122 |     2 | 404.5000000000000000 | 1.0293023859826675
(6 rows)

Time: 27672,557 ms (00:27,673)
