Timing is on.
 d_week_seq1 | round | round | round | round | round | round | round 
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5120 |  0.96 |  0.99 |  0.98 |  0.98 |  0.99 |  0.98 |  1.04
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5121 |  1.16 |  2.94 |  0.90 |  1.01 |  1.08 |  1.02 |  1.13
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5122 |  0.34 |  0.68 |  1.34 |  1.15 |  0.97 |  1.09 |  1.04
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5123 |  1.01 |  0.91 |  0.87 |  1.04 |  0.98 |  1.02 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5124 |  1.12 |  1.07 |  1.01 |  1.07 |  0.99 |  0.99 |  0.93
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5125 |  0.98 |  1.04 |  0.96 |  0.96 |  1.05 |  0.99 |  0.90
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
        5126 |  0.92 |  1.03 |  1.12 |  0.99 |  1.02 |  1.03 |  0.98
