Timing is on.
 brand_id |                       brand                        | t_hour | t_minute | ext_price 
  6002003 | importocorp #3                                     |      7 |       52 |   1712.16
  6005001 | scholarcorp #1                                     |     17 |       17 |   1712.16
  8004009 | edu packnameless #9                                |     18 |       22 |   1700.64
  8016004 | corpmaxi #4                                        |     18 |       47 |   1691.06
  7012010 | importonameless #10                                |      9 |       18 |   1688.24
  5003002 | exportischolar #2                                  |      8 |        4 |   1683.84
  4002001 | importoedu pack #1                                 |      7 |        0 |   1682.09
  6011001 | amalgbrand #1                                      |      7 |        0 |   1679.06
  5001001 | amalgscholar #1                                    |     17 |       40 |   1671.34
  5004002 | edu packscholar #2                                 |     17 |        5 |   1670.34
  9012008 | importounivamalg #8                                |     18 |       33 |   1668.00
  1001001 | amalgamalg #1                                      |      9 |       40 |   1665.01
 10009015 | maxiunivamalg #15                                  |     18 |        1 |   1660.60
  6016003 | corpbrand #3                                       |      9 |        3 |   1645.88
  3001001 | amalgexporti #1                                    |      6 |       21 |   1643.91
  3003001 | exportiexporti #1                                  |      6 |       27 |   1628.10
  5003002 | exportischolar #2                                  |     18 |        6 |   1627.81
  2003002 | exportiimporto #2                                  |     19 |       14 |   1627.20
  3003001 | exportiexporti #1                                  |      9 |       59 |   1610.70
  4003001 | exportiedu pack #1                                 |     18 |       45 |   1604.46
  2001002 | amalgimporto #2                                    |     17 |       17 |   1603.90
  2003002 | exportiimporto #2                                  |     17 |        1 |   1601.70
  6012008 | importobrand #8                                    |     19 |       50 |   1600.56
  4004001 | edu packedu pack #1                                |      8 |       25 |   1578.85
  9008005 | namelessmaxi #5                                    |     19 |       12 |   1578.76
  5001001 | amalgscholar #1                                    |     19 |       38 |   1574.41
  8016004 | corpmaxi #4                                        |     17 |       46 |   1573.58
  4001001 | amalgedu pack #1                                   |      6 |        1 |   1573.56
  9016003 | corpunivamalg #3                                   |     18 |       56 |   1567.44
  3003001 | exportiexporti #1                                  |     19 |       53 |   1563.80
  9008002 | namelessmaxi #2                                    |     18 |       37 |   1559.25
  1003002 | exportiamalg #2                                    |      9 |       44 |   1555.95
  8004003 | edu packnameless #3                                |     18 |        9 |   1546.96
  1002002 | importoamalg #2                                    |     19 |       27 |   1545.60
  6008007 | namelesscorp #7                                    |      8 |       25 |   1542.92
  5002002 | importoscholar #2                                  |     19 |       33 |   1537.50
  7001005 | amalgbrand #5                                      |     18 |       17 |   1532.92
  3002001 | importoexporti #1                                  |     18 |       14 |   1526.00
  6002005 | importocorp #5                                     |      8 |       22 |   1506.72
  7004009 | edu packbrand #9                                   |     18 |       10 |   1498.88
  1003002 | exportiamalg #2                                    |     18 |       15 |   1497.20
  7010004 | univnameless #4                                    |     18 |       25 |   1493.66
  2004001 | edu packimporto #1                                 |     18 |       44 |   1490.50
 10015013 | scholaramalgamalg #13                              |      9 |        4 |   1485.76
  5003001 | exportischolar #1                                  |      9 |       34 |   1484.67
  1003001 | exportiamalg #1                                    |     18 |       29 |   1481.04
  9008002 | namelessmaxi #2                                    |      8 |       19 |   1474.37
  7008009 | namelessbrand #9                                   |     18 |       53 |   1473.92
 10013015 | exportiamalgamalg #15                              |      7 |        3 |   1473.01
  8013007 | exportimaxi #7                                     |     17 |       38 |   1468.26
  7016001 | corpnameless #1                                    |     19 |       58 |   1467.76
  7016007 | corpnameless #7                                    |      9 |        1 |   1450.05
  6003008 | exporticorp #8                                     |     19 |       23 |   1444.20
 10004004 | edu packunivamalg #4                               |      7 |        8 |   1444.04
  7013007 | exportinameless #7                                 |      9 |       14 |   1443.94
  3001001 | amalgexporti #1                                    |     19 |       30 |   1435.95
  6008005 | namelesscorp #5                                    |     19 |       18 |   1434.46
  5001001 | amalgscholar #1                                    |      9 |        8 |   1433.18
  1002002 | importoamalg #2                                    |      8 |       18 |   1430.28
  6012005 | importobrand #5                                    |     19 |       25 |   1429.41
  8003010 | exportinameless #10                                |     18 |        7 |   1425.08
  5001001 | amalgscholar #1                                    |      9 |       18 |   1423.44
  4001001 | amalgedu pack #1                                   |      9 |       57 |   1418.95
  7016001 | corpnameless #1                                    |      9 |       31 |   1417.28
  9008005 | namelessmaxi #5                                    |     19 |       41 |   1417.20
  9015009 | scholarunivamalg #9                                |      7 |       50 |   1414.70
  1003001 | exportiamalg #1                                    |      9 |       20 |   1413.04
  2004002 | edu packimporto #2                                 |     19 |       50 |   1403.15
  5003001 | exportischolar #1                                  |     17 |       55 |   1398.67
  5001001 | amalgscholar #1                                    |      9 |       19 |   1396.46
  5001001 | amalgscholar #1                                    |      9 |        1 |   1392.64
  5003001 | exportischolar #1                                  |      8 |       10 |   1390.20
  2003001 | exportiimporto #1                                  |      9 |        5 |   1388.74
  1002002 | importoamalg #2                                    |     19 |       47 |   1378.96
  3003002 | exportiexporti #2                                  |      9 |       17 |   1377.18
  7012003 | importonameless #3                                 |     17 |       27 |   1373.25
 10015013 | scholaramalgamalg #13                              |      8 |       18 |   1363.20
  7012010 | importonameless #10                                |     18 |       14 |   1362.03
  1001001 | amalgamalg #1                                      |     17 |       33 |   1360.00
  5001001 | amalgscholar #1                                    |     17 |       53 |   1358.30
  5001002 | amalgscholar #2                                    |     17 |       57 |   1357.68
  8005008 | scholarnameless #8                                 |     18 |       38 |   1353.46
  3002001 | importoexporti #1                                  |     17 |        0 |   1344.12
  9008005 | namelessmaxi #5                                    |      9 |       42 |   1338.87
 10012011 | importoamalgamalg #11                              |     17 |       37 |   1337.73
 10010013 | univamalgamalg #13                                 |     18 |        1 |   1335.36
 10003016 | exportiunivamalg #16                               |     17 |       24 |   1325.68
  1001001 | amalgamalg #1                                      |      9 |       19 |   1323.15
  5003001 | exportischolar #1                                  |      9 |       50 |   1322.40
  4004001 | edu packedu pack #1                                |     19 |        6 |   1313.20
  6012005 | importobrand #5                                    |     17 |       34 |   1311.67
  3003001 | exportiexporti #1                                  |     17 |       53 |   1309.00
  1004002 | edu packamalg #2                                   |     17 |       45 |   1295.91
  5003002 | exportischolar #2                                  |     19 |        4 |   1293.93
  2001001 | amalgimporto #1                                    |     17 |       25 |   1291.50
  7004007 | edu packbrand #7                                   |     19 |       45 |   1280.80
  6016003 | corpbrand #3                                       |     17 |       18 |   1271.22
  4004001 | edu packedu pack #1                                |     17 |       49 |   1270.58
  1002002 | importoamalg #2                                    |      8 |       40 |   1264.83
  5003001 | exportischolar #1                                  |      8 |        5 |   1263.44
  6002003 | importocorp #3                                     |     17 |       58 |   1262.04
  5002002 | importoscholar #2                                  |      7 |       50 |   1257.36
  6009003 | maxicorp #3                                        |      8 |       19 |   1248.87
  5003002 | exportischolar #2                                  |      6 |       25 |   1244.88
  8004003 | edu packnameless #3                                |     17 |       55 |   1227.59
  3003001 | exportiexporti #1                                  |     19 |       52 |   1217.99
  3001001 | amalgexporti #1                                    |      9 |       11 |   1215.20
  3004001 | edu packexporti #1                                 |     19 |       27 |   1215.20
  7016001 | corpnameless #1                                    |     17 |       10 |   1209.60
  7010003 | univnameless #3                                    |     18 |       17 |   1208.32
  6009003 | maxicorp #3                                        |     17 |        5 |   1207.44
  6005001 | scholarcorp #1                                     |     18 |       39 |   1203.51
  7010004 | univnameless #4                                    |     18 |       29 |   1202.50
  2003002 | exportiimporto #2                                  |     18 |       35 |   1202.30
  4001001 | amalgedu pack #1                                   |     17 |       24 |   1202.00
  6008002 | namelesscorp #2                                    |     18 |       19 |   1201.98
  3003002 | exportiexporti #2                                  |     19 |       33 |   1201.00
  3003001 | exportiexporti #1                                  |      9 |       10 |   1194.48
  3001001 | amalgexporti #1                                    |     18 |       16 |   1191.78
  2001002 | amalgimporto #2                                    |      9 |       13 |   1189.65
  8013009 | exportimaxi #9                                     |      9 |       46 |   1187.26
  2003001 | exportiimporto #1                                  |     17 |       24 |   1180.92
  7013007 | exportinameless #7                                 |     19 |       29 |   1179.20
  8005008 | scholarnameless #8                                 |      9 |       48 |   1178.10
  2001002 | amalgimporto #2                                    |     19 |       12 |   1171.20
  3002002 | importoexporti #2                                  |     18 |       45 |   1169.94
  3002001 | importoexporti #1                                  |     17 |       35 |   1165.32
  3004001 | edu packexporti #1                                 |     17 |       41 |   1159.60
  3001001 | amalgexporti #1                                    |      9 |       20 |   1147.53
  1004001 | edu packamalg #1                                   |     18 |       49 |   1144.72
  7016001 | corpnameless #1                                    |     17 |       38 |   1140.80
  7004009 | edu packbrand #9                                   |     17 |       46 |   1137.64
  6010005 | univbrand #5                                       |     17 |       31 |   1134.58
 10012011 | importoamalgamalg #11                              |     18 |       24 |   1132.12
  9015009 | scholarunivamalg #9                                |     17 |       45 |   1130.49
  6009003 | maxicorp #3                                        |     19 |       23 |   1121.72
  5003001 | exportischolar #1                                  |     19 |       15 |   1121.40
  6011008 | amalgbrand #8                                      |     17 |       17 |   1113.06
  8005005 | scholarnameless #5                                 |      6 |        5 |   1113.00
  1003002 | exportiamalg #2                                    |      6 |       54 |   1110.24
  6002003 | importocorp #3                                     |      9 |        1 |   1107.84
  1004002 | edu packamalg #2                                   |     17 |       34 |   1105.52
  8013009 | exportimaxi #9                                     |     17 |        2 |   1101.81
  5003002 | exportischolar #2                                  |     17 |       57 |   1101.24
  2003001 | exportiimporto #1                                  |     17 |       46 |   1096.20
  2001002 | amalgimporto #2                                    |     18 |       14 |   1096.00
  1001001 | amalgamalg #1                                      |     18 |       30 |   1094.29
  1002001 | importoamalg #1                                    |     17 |       55 |   1088.88
 10013015 | exportiamalgamalg #15                              |      8 |       40 |   1088.64
  8002009 | importonameless #9                                 |      7 |        0 |   1079.46
  2001002 | amalgimporto #2                                    |     17 |       59 |   1074.48
  6015006 | scholarbrand #6                                    |     19 |        4 |   1071.64
  6003008 | exporticorp #8                                     |     17 |       19 |   1065.20
 10004004 | edu packunivamalg #4                               |      7 |        2 |   1063.44
  9008005 | namelessmaxi #5                                    |     18 |       19 |   1062.36
  7016001 | corpnameless #1                                    |     19 |       19 |   1054.40
  4004001 | edu packedu pack #1                                |     18 |        4 |   1053.90
  1003002 | exportiamalg #2                                    |     18 |       38 |   1052.28
 10015013 | scholaramalgamalg #13                              |     18 |       36 |   1047.54
  1002001 | importoamalg #1                                    |     18 |       53 |   1043.20
  7013007 | exportinameless #7                                 |     19 |       43 |   1036.50
  3004001 | edu packexporti #1                                 |      9 |       18 |   1036.16
  5003001 | exportischolar #1                                  |     19 |       28 |   1032.00
  6008005 | namelesscorp #5                                    |     19 |       44 |   1029.76
  9015009 | scholarunivamalg #9                                |      9 |       19 |   1029.18
  8013009 | exportimaxi #9                                     |     18 |       26 |   1027.37
  7012003 | importonameless #3                                 |     19 |       16 |   1024.59
  7015007 | scholarnameless #7                                 |      7 |       34 |   1024.55
  8004009 | edu packnameless #9                                |      8 |       12 |   1020.28
  8004003 | edu packnameless #3                                |     17 |       56 |   1013.76
  7004007 | edu packbrand #7                                   |     19 |       13 |   1008.96
  2001002 | amalgimporto #2                                    |     17 |       28 |   1008.90
  4004001 | edu packedu pack #1                                |     19 |       59 |   1001.13
  2002001 | importoimporto #1                                  |     19 |       23 |   1000.54
  1004001 | edu packamalg #1                                   |     18 |       45 |    990.78
  1003002 | exportiamalg #2                                    |     18 |        5 |    990.24
  2003001 | exportiimporto #1                                  |     19 |        1 |    985.83
  5004001 | edu packscholar #1                                 |     17 |       46 |    985.32
  1002002 | importoamalg #2                                    |     19 |        2 |    968.84
  4004001 | edu packedu pack #1                                |      9 |       57 |    965.01
  4004001 | edu packedu pack #1                                |      9 |       12 |    948.09
  2004002 | edu packimporto #2                                 |     17 |       14 |    947.52
  9015009 | scholarunivamalg #9                                |      8 |       23 |    938.10
  3002001 | importoexporti #1                                  |     17 |       28 |    929.48
  3004001 | edu packexporti #1                                 |      7 |        5 |    926.67
  4004001 | edu packedu pack #1                                |     19 |        9 |    922.76
  2004002 | edu packimporto #2                                 |     18 |       16 |    922.32
  4001001 | amalgedu pack #1                                   |      9 |       52 |    919.60
  1002001 | importoamalg #1                                    |     17 |       14 |    917.80
  7016007 | corpnameless #7                                    |      7 |       21 |    915.84
  1002001 | importoamalg #1                                    |     19 |       21 |    915.04
 10010013 | univamalgamalg #13                                 |     17 |       36 |    914.08
  9012003 | importounivamalg #3                                |      7 |        6 |    913.75
 10003016 | exportiunivamalg #16                               |     17 |       50 |    913.56
 10012011 | importoamalgamalg #11                              |     19 |       22 |    913.50
  1002002 | importoamalg #2                                    |      9 |       47 |    913.20
  8003010 | exportinameless #10                                |      9 |       27 |    912.80
  7015007 | scholarnameless #7                                 |      7 |       12 |    905.58
  3001001 | amalgexporti #1                                    |     17 |       18 |    905.28
  5001001 | amalgscholar #1                                    |      9 |       45 |    894.00
  9013009 | exportiunivamalg #9                                |      9 |       57 |    891.84
 10012017 | importoamalgamalg #17                              |     19 |       45 |    888.03
  1003001 | exportiamalg #1                                    |     17 |       31 |    882.63
  6011008 | amalgbrand #8                                      |      9 |       19 |    881.28
  6012008 | importobrand #8                                    |     19 |       46 |    880.67
  5001002 | amalgscholar #2                                    |      9 |       39 |    872.64
  2002001 | importoimporto #1                                  |     17 |       10 |    872.62
  3003001 | exportiexporti #1                                  |     18 |        6 |    871.50
  6006007 | corpcorp #7                                        |     17 |       35 |    871.25
  6007003 | brandcorp #3                                       |      8 |       46 |    858.96
  3004001 | edu packexporti #1                                 |     18 |       38 |    858.54
  6010005 | univbrand #5                                       |      9 |       56 |    851.04
  5002001 | importoscholar #1                                  |      9 |       48 |    849.84
  8005008 | scholarnameless #8                                 |      8 |       48 |    847.04
  1004001 | edu packamalg #1                                   |      8 |       54 |    841.32
  8013007 | exportimaxi #7                                     |     19 |       42 |    837.89
  7010004 | univnameless #4                                    |     18 |       51 |    834.35
  3002001 | importoexporti #1                                  |     18 |        3 |    833.28
  4004001 | edu packedu pack #1                                |      7 |       52 |    829.50
  6002003 | importocorp #3                                     |      9 |       29 |    825.44
  5004001 | edu packscholar #1                                 |     17 |       50 |    823.89
  6016003 | corpbrand #3                                       |      7 |       22 |    818.10
  4003001 | exportiedu pack #1                                 |     19 |        2 |    817.19
  3002001 | importoexporti #1                                  |     18 |        1 |    813.44
  5003001 | exportischolar #1                                  |     17 |       59 |    812.13
 10015004 | scholaramalgamalg #4                               |     19 |       27 |    805.56
  1004002 | edu packamalg #2                                   |      7 |       52 |    796.64
  1002001 | importoamalg #1                                    |     17 |        4 |    792.60
  1001002 | amalgamalg #2                                      |     18 |        3 |    789.28
  3002001 | importoexporti #1                                  |     19 |        0 |    788.16
  1002001 | importoamalg #1                                    |     17 |       29 |    785.40
  3001001 | amalgexporti #1                                    |      9 |       37 |    783.87
  1002002 | importoamalg #2                                    |      9 |       26 |    779.10
  5003001 | exportischolar #1                                  |     17 |       22 |    778.80
  8004003 | edu packnameless #3                                |      9 |        5 |    767.39
  2001001 | amalgimporto #1                                    |     17 |       40 |    762.24
  1002002 | importoamalg #2                                    |      8 |       24 |    756.14
  6008005 | namelesscorp #5                                    |     19 |       49 |    752.00
  6011008 | amalgbrand #8                                      |     19 |       56 |    749.71
  9012003 | importounivamalg #3                                |     17 |       36 |    747.04
 10012011 | importoamalgamalg #11                              |      9 |       53 |    743.68
  8011009 | amalgmaxi #9                                       |     17 |       36 |    736.12
 10004004 | edu packunivamalg #4                               |     19 |       32 |    734.40
  3002001 | importoexporti #1                                  |     18 |       56 |    732.54
  5002001 | importoscholar #1                                  |     18 |       46 |    730.02
  5002002 | importoscholar #2                                  |     19 |       51 |    729.44
  2001002 | amalgimporto #2                                    |     19 |        9 |    719.94
  4002001 | importoedu pack #1                                 |     19 |       36 |    719.88
  3002001 | importoexporti #1                                  |     17 |        2 |    714.14
  1004002 | edu packamalg #2                                   |     19 |       22 |    707.25
  2002001 | importoimporto #1                                  |      9 |        6 |    706.33
  3002002 | importoexporti #2                                  |     19 |       46 |    706.32
  1004002 | edu packamalg #2                                   |     17 |       53 |    705.18
  1003001 | exportiamalg #1                                    |     19 |        9 |    702.26
  7004009 | edu packbrand #9                                   |      9 |       57 |    700.69
  5003001 | exportischolar #1                                  |      9 |       10 |    698.44
  5004002 | edu packscholar #2                                 |     18 |        0 |    691.50
  1002002 | importoamalg #2                                    |     17 |       43 |    690.69
  3003001 | exportiexporti #1                                  |     17 |       35 |    690.56
  6011005 | amalgbrand #5                                      |     18 |       10 |    689.18
  6002005 | importocorp #5                                     |     17 |       14 |    688.40
  7009010 | maxibrand #10                                      |      8 |       48 |    685.35
  9014011 | edu packunivamalg #11                              |      8 |       37 |    683.82
  5002001 | importoscholar #1                                  |      9 |        5 |    682.02
  1004002 | edu packamalg #2                                   |     19 |        3 |    681.36
  7001005 | amalgbrand #5                                      |     19 |       50 |    680.92
 10012017 | importoamalgamalg #17                              |      9 |       17 |    672.84
  4004001 | edu packedu pack #1                                |     17 |        7 |    670.32
  5001002 | amalgscholar #2                                    |      7 |       52 |    659.45
  7016001 | corpnameless #1                                    |      9 |       47 |    652.86
  3002002 | importoexporti #2                                  |     19 |       50 |    650.45
  9008005 | namelessmaxi #5                                    |      8 |       19 |    644.91
  1001002 | amalgamalg #2                                      |     19 |       24 |    644.16
 10015013 | scholaramalgamalg #13                              |     19 |       19 |    638.00
  7016007 | corpnameless #7                                    |     17 |       14 |    637.13
  3002001 | importoexporti #1                                  |     17 |       29 |    633.12
  6005001 | scholarcorp #1                                     |     19 |       53 |    631.15
 10012004 | importoamalgamalg #4                               |     17 |        5 |    630.38
  6008002 | namelesscorp #2                                    |     19 |       58 |    626.34
  6002005 | importocorp #5                                     |     18 |       35 |    622.74
  2004001 | edu packimporto #1                                 |     18 |        3 |    621.18
  7013007 | exportinameless #7                                 |     19 |       33 |    618.96
 10002012 | importounivamalg #12                               |     19 |       46 |    617.98
  6008007 | namelesscorp #7                                    |     17 |       37 |    613.18
  3002001 | importoexporti #1                                  |     18 |       20 |    612.00
  5003001 | exportischolar #1                                  |     18 |       54 |    611.46
  3002002 | importoexporti #2                                  |      9 |       21 |    603.34
  6010005 | univbrand #5                                       |      6 |       15 |    600.88
  9008005 | namelessmaxi #5                                    |      6 |       25 |    598.50
  4004001 | edu packedu pack #1                                |      8 |       15 |    597.44
  1002002 | importoamalg #2                                    |      9 |       46 |    596.44
  6008007 | namelesscorp #7                                    |     18 |        6 |    590.40
  2001002 | amalgimporto #2                                    |      9 |       36 |    589.50
  6011001 | amalgbrand #1                                      |     19 |       25 |    587.88
  7004007 | edu packbrand #7                                   |     17 |       57 |    574.56
  5003001 | exportischolar #1                                  |     18 |       35 |    572.40
  5001001 | amalgscholar #1                                    |     19 |       52 |    568.40
 10009015 | maxiunivamalg #15                                  |     19 |       57 |    564.94
  2002001 | importoimporto #1                                  |     17 |       59 |    564.30
  2003002 | exportiimporto #2                                  |     17 |       23 |    557.67
  1004001 | edu packamalg #1                                   |      9 |       12 |    557.60
  5003001 | exportischolar #1                                  |     19 |       49 |    557.28
  8011009 | amalgmaxi #9                                       |     18 |       49 |    556.50
  5002001 | importoscholar #1                                  |     17 |       30 |    553.77
 10013015 | exportiamalgamalg #15                              |      9 |       25 |    541.91
  2004002 | edu packimporto #2                                 |     17 |        8 |    539.58
  4004001 | edu packedu pack #1                                |      7 |       45 |    533.83
  1003001 | exportiamalg #1                                    |     19 |       42 |    533.40
  9013009 | exportiunivamalg #9                                |     18 |       10 |    532.26
  9015009 | scholarunivamalg #9                                |     18 |       47 |    531.76
  2002001 | importoimporto #1                                  |     17 |       16 |    527.62
  3002001 | importoexporti #1                                  |      9 |       16 |    526.02
  8005005 | scholarnameless #5                                 |      9 |        8 |    525.15
  9012005 | importounivamalg #5                                |     17 |       45 |    522.80
  6015006 | scholarbrand #6                                    |      7 |       22 |    522.29
  8011009 | amalgmaxi #9                                       |     17 |       44 |    521.10
  2001001 | amalgimporto #1                                    |     19 |       17 |    516.23
  4004002 | edu packedu pack #2                                |     17 |       36 |    512.72
 10012011 | importoamalgamalg #11                              |     18 |       54 |    512.40
  8014005 | edu packmaxi #5                                    |     17 |       41 |    511.74
  6008005 | namelesscorp #5                                    |      9 |       33 |    510.30
  3004001 | edu packexporti #1                                 |      9 |       45 |    508.56
  2004002 | edu packimporto #2                                 |     18 |       15 |    507.13
  7008009 | namelessbrand #9                                   |      6 |       10 |    495.80
  1002002 | importoamalg #2                                    |     19 |        8 |    494.88
  5002002 | importoscholar #2                                  |     19 |       43 |    493.68
  6008002 | namelesscorp #2                                    |     17 |       51 |    492.00
  6010005 | univbrand #5                                       |     19 |        9 |    489.30
  8003010 | exportinameless #10                                |     17 |        7 |    487.37
  4004001 | edu packedu pack #1                                |     19 |       44 |    486.36
  3002001 | importoexporti #1                                  |     19 |       53 |    482.88
  7013007 | exportinameless #7                                 |      8 |       39 |    477.26
  5001001 | amalgscholar #1                                    |     19 |       53 |    475.86
  1001002 | amalgamalg #2                                      |      9 |       48 |    475.60
  8002009 | importonameless #9                                 |     18 |        1 |    471.87
  6002005 | importocorp #5                                     |      7 |        4 |    471.60
  2002001 | importoimporto #1                                  |     19 |       42 |    467.28
  4002001 | importoedu pack #1                                 |     19 |       46 |    459.52
  6015006 | scholarbrand #6                                    |     18 |       59 |    459.36
  4004001 | edu packedu pack #1                                |     17 |       37 |    456.84
 10013013 | exportiamalgamalg #13                              |     19 |       53 |    449.70
 10010013 | univamalgamalg #13                                 |     18 |        4 |    449.10
  2003001 | exportiimporto #1                                  |     19 |       24 |    447.51
 10003016 | exportiunivamalg #16                               |     19 |       57 |    443.00
  1003001 | exportiamalg #1                                    |     18 |       58 |    440.32
 10004001 | edu packunivamalg #1                               |      9 |       47 |    434.56
  3002001 | importoexporti #1                                  |     17 |       51 |    433.26
  4001002 | amalgedu pack #2                                   |     18 |       32 |    433.08
  7004007 | edu packbrand #7                                   |     18 |       40 |    432.14
  8004009 | edu packnameless #9                                |     19 |       53 |    430.30
  1004001 | edu packamalg #1                                   |      9 |       29 |    428.08
  7016001 | corpnameless #1                                    |     19 |       34 |    425.76
 10013015 | exportiamalgamalg #15                              |     17 |       39 |    413.56
  4003001 | exportiedu pack #1                                 |     19 |       49 |    410.28
  6009003 | maxicorp #3                                        |     17 |       36 |    403.11
  3001001 | amalgexporti #1                                    |      8 |       48 |    400.92
  7010009 | univnameless #9                                    |     17 |       41 |    399.84
  3002001 | importoexporti #1                                  |     19 |       31 |    396.72
  2001002 | amalgimporto #2                                    |      9 |       14 |    394.92
  4004001 | edu packedu pack #1                                |      9 |       29 |    393.40
  1003002 | exportiamalg #2                                    |     18 |       45 |    392.13
  4003001 | exportiedu pack #1                                 |     19 |       25 |    386.19
  3003001 | exportiexporti #1                                  |      9 |       42 |    383.76
  5003002 | exportischolar #2                                  |      9 |       46 |    383.50
  9015009 | scholarunivamalg #9                                |     18 |       33 |    383.04
 10012011 | importoamalgamalg #11                              |     19 |       39 |    380.06
  5002002 | importoscholar #2                                  |      9 |        8 |    379.28
 10003016 | exportiunivamalg #16                               |      8 |       38 |    372.48
  5004002 | edu packscholar #2                                 |     17 |       48 |    371.58
  7008009 | namelessbrand #9                                   |      9 |        8 |    370.44
  9008002 | namelessmaxi #2                                    |      9 |       54 |    365.50
 10004001 | edu packunivamalg #1                               |     19 |       38 |    364.23
  1002002 | importoamalg #2                                    |     17 |       17 |    360.88
  3002001 | importoexporti #1                                  |     19 |       57 |    358.40
  7009010 | maxibrand #10                                      |     18 |        3 |    355.98
  8004003 | edu packnameless #3                                |     17 |       37 |    355.86
  6016003 | corpbrand #3                                       |      9 |       12 |    355.47
 10003004 | exportiunivamalg #4                                |     18 |        1 |    352.75
  1003001 | exportiamalg #1                                    |     17 |       37 |    349.86
  1003002 | exportiamalg #2                                    |      9 |       50 |    349.00
  1004001 | edu packamalg #1                                   |     17 |        5 |    338.78
 10012011 | importoamalgamalg #11                              |     19 |       19 |    338.20
  9013009 | exportiunivamalg #9                                |     18 |       32 |    335.92
  7010003 | univnameless #3                                    |      9 |        0 |    335.72
  9012005 | importounivamalg #5                                |     17 |        1 |    333.70
  6011001 | amalgbrand #1                                      |     18 |       53 |    333.00
 10004001 | edu packunivamalg #1                               |      9 |        6 |    331.76
 10004004 | edu packunivamalg #4                               |     17 |       38 |    329.44
  2002001 | importoimporto #1                                  |     18 |        0 |    329.28
  3001001 | amalgexporti #1                                    |      8 |       24 |    329.28
  5003001 | exportischolar #1                                  |      8 |       20 |    328.86
  3004001 | edu packexporti #1                                 |     19 |        8 |    327.60
  7016001 | corpnameless #1                                    |     17 |       48 |    324.87
  3001001 | amalgexporti #1                                    |     17 |       43 |    323.95
  8011009 | amalgmaxi #9                                       |      9 |       29 |    321.12
 10012017 | importoamalgamalg #17                              |     19 |       52 |    320.98
  1002002 | importoamalg #2                                    |      7 |       39 |    320.40
  5003001 | exportischolar #1                                  |      8 |       58 |    317.52
  3002001 | importoexporti #1                                  |     17 |       52 |    316.05
 10003016 | exportiunivamalg #16                               |      9 |       30 |    316.00
  9013009 | exportiunivamalg #9                                |      8 |        0 |    312.29
  9012005 | importounivamalg #5                                |      6 |       59 |    312.12
  6016003 | corpbrand #3                                       |      9 |        5 |    311.96
  9012005 | importounivamalg #5                                |     17 |       43 |    309.65
  6009003 | maxicorp #3                                        |      9 |       26 |    307.44
  5003002 | exportischolar #2                                  |     17 |       25 |    307.36
  6016003 | corpbrand #3                                       |     17 |       40 |    306.83
 10009015 | maxiunivamalg #15                                  |      7 |       35 |    305.44
  4004001 | edu packedu pack #1                                |     18 |       55 |    304.85
 10004001 | edu packunivamalg #1                               |     18 |       50 |    302.61
 10012011 | importoamalgamalg #11                              |     18 |       51 |    300.51
 10004001 | edu packunivamalg #1                               |     19 |       24 |    298.00
  2003001 | exportiimporto #1                                  |      9 |       57 |    296.98
  2001002 | amalgimporto #2                                    |      8 |       19 |    295.32
  6006007 | corpcorp #7                                        |      7 |       26 |    289.56
  1003001 | exportiamalg #1                                    |     17 |       43 |    289.50
  7012003 | importonameless #3                                 |     18 |       14 |    286.16
  5001002 | amalgscholar #2                                    |     19 |       52 |    285.74
  6006007 | corpcorp #7                                        |     18 |       25 |    278.54
  5001002 | amalgscholar #2                                    |     18 |       29 |    276.06
  3004001 | edu packexporti #1                                 |      7 |       43 |    273.35
  7016001 | corpnameless #1                                    |     17 |       15 |    271.96
  2004001 | edu packimporto #1                                 |     19 |       52 |    268.80
  6016003 | corpbrand #3                                       |      9 |       48 |    266.88
  7007004 | brandbrand #4                                      |     17 |       21 |    263.94
  7012003 | importonameless #3                                 |     18 |       58 |    263.62
  7012010 | importonameless #10                                |     17 |       26 |    263.50
  7012003 | importonameless #3                                 |      9 |       57 |    261.00
  1004001 | edu packamalg #1                                   |      7 |        3 |    252.48
  5001001 | amalgscholar #1                                    |     18 |       44 |    250.60
  1004002 | edu packamalg #2                                   |      7 |        6 |    247.65
  3004001 | edu packexporti #1                                 |     18 |       53 |    245.70
  9015011 | scholarunivamalg #11                               |     19 |       13 |    243.44
  7009010 | maxibrand #10                                      |     19 |       24 |    243.20
 10015004 | scholaramalgamalg #4                               |     19 |        8 |    242.90
  6012005 | importobrand #5                                    |     17 |       44 |    241.80
  2004002 | edu packimporto #2                                 |     19 |       45 |    240.00
  3004001 | edu packexporti #1                                 |     17 |       18 |    239.96
  3002001 | importoexporti #1                                  |      8 |       54 |    233.64
  7004009 | edu packbrand #9                                   |     19 |        3 |    231.00
  5004001 | edu packscholar #1                                 |      7 |       16 |    224.48
  6008005 | namelesscorp #5                                    |     18 |       54 |    224.48
  6007003 | brandcorp #3                                       |      9 |       27 |    223.44
  3004001 | edu packexporti #1                                 |     17 |       50 |    219.03
  6008007 | namelesscorp #7                                    |      8 |       18 |    216.16
  3001001 | amalgexporti #1                                    |     19 |       55 |    216.10
  1001002 | amalgamalg #2                                      |     19 |        1 |    211.60
  1003001 | exportiamalg #1                                    |     17 |       14 |    210.21
