Timing is on.
 w_warehouse_sk | i_item_sk | d_moy |         mean         |          cov           | w_warehouse_sk | i_item_sk | d_moy |         mean         |          cov           
              3 |     24277 |     1 | 342.7500000000000000 |     1.1654922381708125 |              3 |     24277 |     2 | 271.0000000000000000 |     1.0479358308981993
              3 |     24850 |     1 | 263.6000000000000000 |     1.0021660370551062 |              3 |     24850 |     2 | 386.6666666666666667 |     1.1078760168573491
              3 |     25082 |     1 | 413.0000000000000000 |     1.0337324293790121 |              3 |     25082 |     2 | 297.2500000000000000 |     1.0904565732670849
              3 |     25669 |     1 | 368.5000000000000000 |     1.1484890795672130 |              3 |     25669 |     2 | 374.2500000000000000 |     1.0185382652492665
              3 |     26041 |     1 | 297.0000000000000000 |     1.0494982441193165 |              3 |     26041 |     2 | 279.3333333333333333 |     1.2869185668053377
              3 |     26695 |     1 | 436.8000000000000000 |     1.0304581022674588 |              3 |     26695 |     2 | 425.6666666666666667 |     1.0327013661037565
              3 |     27949 |     1 | 276.0000000000000000 |     1.0500278799271196 |              3 |     27949 |     2 | 266.0000000000000000 |     1.3481729271102256
              3 |     28196 |     1 | 215.4000000000000000 |     1.5080585175337187 |              3 |     28196 |     2 | 340.0000000000000000 |     1.2250720855376441
              3 |     28712 |     1 | 361.0000000000000000 |     1.0788842485066260 |              3 |     28712 |     2 | 324.5000000000000000 |     1.1221729355710015
              3 |     28870 |     1 | 293.0000000000000000 |     1.3577270542731024 |              3 |     28870 |     2 | 354.0000000000000000 |     1.0281632174159096
              3 |     30187 |     1 | 215.6000000000000000 |     1.4580527246195130 |              3 |     30187 |     2 | 389.7500000000000000 |     1.0112004094738294
              3 |     30350 |     1 | 396.0000000000000000 |     1.1084938182265278 |              3 |     30350 |     2 | 334.0000000000000000 |     1.3625419230064940
              3 |     31033 |     1 | 418.2000000000000000 |     1.0319870683224868 |              3 |     31033 |     2 | 432.0000000000000000 |     1.0961668623542014
              3 |     32510 |     1 | 350.3333333333333333 |     1.0988396891531589 |              3 |     32510 |     2 | 378.0000000000000000 |     1.1128325038018413
              3 |     32908 |     1 | 245.8000000000000000 |     1.1547603573174125 |              3 |     32908 |     2 | 338.2500000000000000 |     1.0762689114404819
              3 |     33700 |     1 | 356.8000000000000000 |     1.1708177432454680 |              3 |     33700 |     2 | 252.2500000000000000 |     1.0066169055210902
              3 |     35030 |     1 | 238.0000000000000000 |     1.2289658595787269 |              3 |     35030 |     2 | 382.2500000000000000 |     1.0040974592053421
              3 |     35516 |     1 | 247.0000000000000000 |     1.3786777535066802 |              3 |     35516 |     2 | 355.5000000000000000 |     1.0481675985652039
              3 |     35558 |     1 | 280.6000000000000000 |     1.0391695675556807 |              3 |     35558 |     2 | 307.5000000000000000 |     1.3518693058952293
              3 |     35821 |     1 | 358.0000000000000000 |     1.0963180075808911 |              3 |     35821 |     2 | 396.2500000000000000 |     1.0110867604163836
              3 |     35845 |     1 | 363.6000000000000000 |     1.0785367543221095 |              3 |     35845 |     2 | 314.0000000000000000 |     1.1283117838499427
              3 |     36584 |     1 | 183.0000000000000000 |     1.4881909466156995 |              3 |     36584 |     2 | 296.5000000000000000 |     1.0784233000348027
              3 |     36878 |     1 | 314.3333333333333333 |     1.5366226895651230 |              3 |     36878 |     2 | 281.6666666666666667 |     1.2085841909637586
              3 |     37279 |     1 | 319.4000000000000000 |     1.0708277009693175 |              3 |     37279 |     2 | 303.0000000000000000 |     1.1545150097129439
              3 |     38872 |     1 | 412.2500000000000000 |     1.1420914435418775 |              3 |     38872 |     2 | 389.2500000000000000 |     1.0749500991479538
              3 |     40288 |     1 | 308.4000000000000000 |     1.2053768298932231 |              3 |     40288 |     2 | 308.5000000000000000 |     1.1069189766121426
              3 |     41018 |     1 | 381.4000000000000000 |     1.0387394173120084 |              3 |     41018 |     2 | 386.0000000000000000 |     1.0898425199546788
              3 |     41272 |     1 | 315.4000000000000000 |     1.0178826391903773 |              3 |     41272 |     2 | 370.0000000000000000 |     1.0373544294600703
              3 |     41426 |     1 | 339.6000000000000000 |     1.0642780658678975 |              3 |     41426 |     2 | 336.2500000000000000 |     1.0612347469115836
              3 |     41611 |     1 | 238.0000000000000000 |     1.4173351155070924 |              3 |     41611 |     2 | 242.2500000000000000 |     1.1033666552087183
              3 |     42193 |     1 | 320.5000000000000000 |     1.0623998234491950 |              3 |     42193 |     2 | 322.0000000000000000 |     1.3259342137875714
              3 |     43105 |     1 | 443.0000000000000000 |     1.0243632151414921 |              3 |     43105 |     2 | 340.2500000000000000 |     1.3170011479838178
              3 |     44587 |     1 | 191.0000000000000000 |     1.0155313714742094 |              3 |     44587 |     2 | 372.7500000000000000 |     1.0936801877634715
              3 |     45133 |     1 | 317.6000000000000000 |     1.0365749066982462 |              3 |     45133 |     2 | 342.6666666666666667 |     1.0038967061645049
              3 |     45595 |     1 | 256.6000000000000000 |     1.0723465815943570 |              3 |     45595 |     2 | 282.5000000000000000 |     1.6062906591838832
              3 |     45862 |     1 | 229.6000000000000000 |     1.1628985109892770 |              3 |     45862 |     2 | 329.0000000000000000 |     1.0438240501826748
              4 |       118 |     1 | 404.4000000000000000 |     1.0086408236054154 |              4 |       118 |     2 | 373.5000000000000000 |     1.0195836091461553
              4 |       680 |     1 | 409.2000000000000000 |     1.0870379202868915 |              4 |       680 |     2 | 218.0000000000000000 |     1.1545122196567752
              4 |      1027 |     1 | 383.6000000000000000 |     1.0521161344430501 |              4 |      1027 |     2 | 339.3333333333333333 |     1.5118376045448949
              4 |      1993 |     1 | 221.4000000000000000 |     1.0621410658084553 |              4 |      1993 |     2 | 331.7500000000000000 |     1.1193700811273791
              4 |      2086 |     1 | 179.5000000000000000 |     1.4437928982112368 |              4 |      2086 |     2 | 236.6666666666666667 |     1.2325963617155873
              4 |      2269 |     1 | 402.2000000000000000 |     1.0083917134947166 |              4 |      2269 |     2 | 325.7500000000000000 |     1.0497453676458880
              4 |      2632 |     1 | 214.2500000000000000 |     1.6764569281518693 |              4 |      2632 |     2 | 398.7500000000000000 |     1.0659622513961053
              4 |      4046 |     1 | 336.2000000000000000 |     1.1397374266673409 |              4 |      4046 |     2 | 320.5000000000000000 |     1.0334146646728112
              4 |      4171 |     1 | 323.2000000000000000 |     1.0620590455784313 |              4 |      4171 |     2 | 213.0000000000000000 |     1.5082337734831831
              4 |      4264 |     1 | 253.4000000000000000 |     1.2515454173210418 |              4 |      4264 |     2 | 299.6666666666666667 |     1.5242657700854917
              4 |      5308 |     1 | 409.7500000000000000 |     1.0326403677701062 |              4 |      5308 |     2 | 331.0000000000000000 |     1.0296841949604713
              4 |      6026 |     1 | 295.4000000000000000 |     1.1894113154974577 |              4 |      6026 |     2 | 433.0000000000000000 |     1.0247138581804365
              4 |      7028 |     1 | 350.8000000000000000 |     1.1558377362863056 |              4 |      7028 |     2 | 252.5000000000000000 |     1.2440288384414970
              4 |      8377 |     1 | 224.6000000000000000 |     1.2514125188726447 |              4 |      8377 |     2 | 246.5000000000000000 |     1.1760998226704178
              4 |      8720 |     1 | 411.2000000000000000 |     1.0450202958300511 |              4 |      8720 |     2 | 308.5000000000000000 |     1.0320115539350989
              4 |      8858 |     1 | 328.6666666666666667 |     1.2854072366879939 |              4 |      8858 |     2 | 353.7500000000000000 |     1.0982259391912339
              4 |      9187 |     1 | 360.8000000000000000 |     1.1696319263858287 |              4 |      9187 |     2 | 399.2500000000000000 |     1.1163405957976756
              4 |      9229 |     1 | 404.4000000000000000 |     1.0143626107819634 |              4 |      9229 |     2 | 252.5000000000000000 |     1.2263742194392713
              4 |     10354 |     1 | 335.3333333333333333 |     1.3291983216236392 |              4 |     10354 |     2 | 252.5000000000000000 |     1.0692898177337386
              4 |     10597 |     1 | 337.2000000000000000 |     1.0237362183197894 |              4 |     10597 |     2 | 354.0000000000000000 |     1.1278122556067175
              4 |     10645 |     1 | 351.0000000000000000 |     1.0709314169850256 |              4 |     10645 |     2 | 241.0000000000000000 |     1.3844316104850124
              4 |     11080 |     1 | 401.7500000000000000 |     1.1157404402727268 |              4 |     11080 |     2 | 281.3333333333333333 |     1.0996594797716588
              4 |     11335 |     1 | 335.0000000000000000 |     1.0823437683885284 |              4 |     11335 |     2 | 139.7500000000000000 |     1.2274556356510197
              4 |     13004 |     1 | 387.3333333333333333 |     1.2632314928379346 |              4 |     13004 |     2 | 316.5000000000000000 |     1.0387515331663760
              4 |     14324 |     1 | 254.7500000000000000 |     1.0935246074373857 |              4 |     14324 |     2 | 242.7500000000000000 |     1.5953495991676787
              4 |     15160 |     1 | 321.4000000000000000 |     1.0611510724200249 |              4 |     15160 |     2 | 344.7500000000000000 |     1.1021140969255054
              4 |     16310 |     1 | 203.6000000000000000 |     1.1880092760430501 |              4 |     16310 |     2 | 278.0000000000000000 |     1.3103173244594604
              4 |     16318 |     1 | 338.7500000000000000 |     1.0516170984326199 |              4 |     16318 |     2 | 360.2500000000000000 |     1.0866578652749452
              4 |     16363 |     1 | 222.6000000000000000 |     1.0782073592369632 |              4 |     16363 |     2 |  67.2500000000000000 |     1.1425246015066507
              4 |     17020 |     1 | 344.8000000000000000 |     1.0416666890969229 |              4 |     17020 |     2 | 287.0000000000000000 |     1.4152147472878641
              4 |     17803 |     1 | 269.8000000000000000 |     1.4477501681994811 |              4 |     17803 |     2 | 192.0000000000000000 |     1.2913235991537813
              4 |     17918 |     1 | 264.0000000000000000 |     1.5605164176960758 |              4 |     17918 |     2 | 316.5000000000000000 |     1.3131336028914945
              4 |     18164 |     1 | 389.0000000000000000 |     1.0795094105208483 |              4 |     18164 |     2 | 341.2500000000000000 |     1.2907892701688733
              4 |     18488 |     1 | 303.4000000000000000 |     1.0639239178709723 |              4 |     18488 |     2 | 253.0000000000000000 |     1.3348257776529565
              4 |     18970 |     1 | 269.6000000000000000 |     1.1118709359168620 |              4 |     18970 |     2 | 304.7500000000000000 |     1.0709980548081116
              4 |     20560 |     1 | 389.0000000000000000 |     1.1394773718173111 |              4 |     20560 |     2 | 159.0000000000000000 |     1.1793864345991447
              4 |     23119 |     1 | 355.2500000000000000 |     1.0994084974106798 |              4 |     23119 |     2 | 335.0000000000000000 |     1.1090385858866776
              4 |     23521 |     1 | 275.2000000000000000 | 1.00072700807279069767 |              4 |     23521 |     2 | 218.7500000000000000 |     1.4406474734844526
              4 |     25334 |     1 | 326.2000000000000000 |     1.0638692463999111 |              4 |     25334 |     2 | 338.7500000000000000 |     1.3053610063950672
              4 |     25700 |     1 | 225.8000000000000000 |     1.0697226343964925 |              4 |     25700 |     2 | 139.5000000000000000 |     1.0492552236961649
              4 |     26185 |     1 | 348.8000000000000000 |     1.0930187339236726 |              4 |     26185 |     2 | 292.7500000000000000 |     1.3810943393130863
              4 |     26234 |     1 | 338.5000000000000000 |     1.0427718780779232 |              4 |     26234 |     2 | 399.2500000000000000 |     1.0143646387721453
              4 |     26485 |     1 | 329.0000000000000000 |     1.1457179267169970 |              4 |     26485 |     2 | 253.2500000000000000 |     1.0935616545809279
              4 |     26608 |     1 | 362.0000000000000000 |     1.2004661650630249 |              4 |     26608 |     2 | 252.5000000000000000 |     1.8505251566046376
              4 |     27547 |     1 | 281.8000000000000000 |     1.1553930893067637 |              4 |     27547 |     2 | 306.5000000000000000 |     1.2983746806923915
              4 |     27790 |     1 | 339.4000000000000000 |     1.0915191630771096 |              4 |     27790 |     2 | 241.3333333333333333 |     1.4332604788580470
              4 |     27806 |     1 | 182.4000000000000000 |     1.1383828750360910 |              4 |     27806 |     2 | 432.7500000000000000 |     1.0371471091644760
              4 |     27904 |     1 | 325.2000000000000000 |     1.2196779113039975 |              4 |     27904 |     2 | 251.3333333333333333 |     1.0602558673945862
              4 |     29300 |     1 | 439.2500000000000000 |     1.0071382680488560 |              4 |     29300 |     2 | 444.3333333333333333 |     1.0432913533119092
              4 |     30250 |     1 | 284.2000000000000000 |     1.3048196527128571 |              4 |     30250 |     2 |  45.3333333333333333 |     1.0159838499656397
              4 |     32062 |     1 | 248.0000000000000000 |     1.3491172635241210 |              4 |     32062 |     2 | 335.5000000000000000 |     1.2325011367451297
              4 |     32720 |     1 | 282.2500000000000000 |     1.1767791913733534 |              4 |     32720 |     2 | 334.0000000000000000 |     1.0520618972855988
              4 |     33218 |     1 | 235.6000000000000000 |     1.1749459603034168 |              4 |     33218 |     2 | 215.5000000000000000 |     1.3133398324894385
              4 |     35923 |     1 | 370.6000000000000000 |     1.1267908073881166 |              4 |     35923 |     2 | 360.0000000000000000 |     1.2344151911725361
              4 |     36241 |     1 | 287.0000000000000000 |     1.0902713141614460 |              4 |     36241 |     2 | 366.0000000000000000 |     1.0130706403743251
              4 |     36346 |     1 | 162.5000000000000000 |     1.2863893785071815 |              4 |     36346 |     2 | 275.5000000000000000 |     1.0830107360277568
              4 |     36872 |     1 | 386.8000000000000000 |     1.0027181723512177 |              4 |     36872 |     2 | 371.0000000000000000 |     1.1484820636328679
              4 |     36970 |     1 | 323.2000000000000000 |     1.0485607099062407 |              4 |     36970 |     2 | 236.7500000000000000 |     1.4529619230440422
              4 |     37384 |     1 | 330.7500000000000000 |     1.0442513577262222 |              4 |     37384 |     2 | 347.2500000000000000 |     1.1433262654387300
              4 |     39046 |     1 | 273.2000000000000000 |     1.1131664813927855 |              4 |     39046 |     2 | 300.7500000000000000 |     1.2683094805836941
              4 |     39085 |     1 | 359.8000000000000000 |     1.0157297767862868 |              4 |     39085 |     2 | 349.5000000000000000 |     1.1123147138106409
              4 |     39376 |     1 | 229.2500000000000000 |     1.3803269911020632 |              4 |     39376 |     2 | 339.7500000000000000 |     1.1574164112010037
              4 |     39460 |     1 | 210.2000000000000000 |     1.0496744268980685 |              4 |     39460 |     2 | 409.7500000000000000 |     1.0733842253399658
              4 |     39718 |     1 | 317.2500000000000000 |     1.1941419876821844 |              4 |     39718 |     2 | 214.2500000000000000 |     1.1365738677101050
              4 |     39758 |     1 | 439.0000000000000000 |     1.0471139931124214 |              4 |     39758 |     2 | 395.6666666666666667 |     1.0541244980738492
              4 |     40262 |     1 | 347.2000000000000000 |     1.0321059274974626 |              4 |     40262 |     2 | 385.7500000000000000 |     1.0044050395015787
              4 |     40579 |     1 | 162.6000000000000000 |     1.0947679546221833 |              4 |     40579 |     2 | 205.2500000000000000 |     1.2101760797741389
              4 |     41185 |     1 | 265.2000000000000000 |     1.1417913699797813 |              4 |     41185 |     2 | 357.7500000000000000 |     1.0022419707183788
              4 |     41962 |     1 | 258.2500000000000000 |     1.4163613479302072 |              4 |     41962 |     2 | 276.7500000000000000 |     1.4403749895241156
              4 |     42370 |     1 | 351.8000000000000000 |     1.0368599292151478 |              4 |     42370 |     2 | 336.7500000000000000 |     1.1040392583665063
              4 |     42865 |     1 | 234.7500000000000000 |     1.6830611986437274 |              4 |     42865 |     2 | 315.6666666666666667 |     1.0055787182238881
              4 |     43586 |     1 | 136.2500000000000000 |     1.0702077685932037 |              4 |     43586 |     2 | 232.5000000000000000 |     1.1222468914315527
              4 |     43652 |     1 | 308.2500000000000000 |     1.4905696030463974 |              4 |     43652 |     2 | 387.0000000000000000 |     1.2641206118954729
              4 |     43882 |     1 |  75.6666666666666667 |     1.0696140475137139 |              4 |     43882 |     2 | 285.5000000000000000 |     1.1422520704464448
              4 |     43909 |     1 | 289.6000000000000000 |     1.1675882372108011 |              4 |     43909 |     2 | 165.7500000000000000 |     1.4436198876502142
              4 |     44144 |     1 | 251.0000000000000000 |     1.1494006642394861 |              4 |     44144 |     2 | 369.5000000000000000 |     1.0188585570193153
              4 |     44287 |     1 | 291.6000000000000000 |     1.2498332253014781 |              4 |     44287 |     2 | 380.6666666666666667 |     1.0542118041577881
              4 |     44296 |     1 | 311.2000000000000000 |     1.0637105915177860 |              4 |     44296 |     2 | 366.2500000000000000 |     1.0114001873286498
              4 |     45622 |     1 | 256.3333333333333333 |     1.0476391840403134 |              4 |     45622 |     2 | 325.0000000000000000 |     1.0831293693595569
              4 |     45826 |     1 | 277.2000000000000000 |     1.1523571595965115 |              4 |     45826 |     2 | 354.6666666666666667 |     1.3413656188330658
              5 |       310 |     1 | 261.8000000000000000 |     1.1744393038152330 |              5 |       310 |     2 | 298.0000000000000000 |     1.3068965603986040
              5 |       314 |     1 | 309.8000000000000000 |     1.0580151460465784 |              5 |       314 |     2 | 374.0000000000000000 |     1.0089512347517888
              5 |       812 |     1 | 134.0000000000000000 |     1.0207389467081194 |              5 |       812 |     2 | 300.5000000000000000 |     1.3461176158005524
              5 |       847 |     1 | 214.6000000000000000 |     1.4835057336596086 |              5 |       847 |     2 | 380.7500000000000000 |     1.1294871320043441
              5 |      1294 |     1 | 266.8000000000000000 |     1.0995541242808208 |              5 |      1294 |     2 | 357.7500000000000000 |     1.0377396921234437
              5 |      1784 |     1 | 376.2500000000000000 |     1.1128976364824718 |              5 |      1784 |     2 | 179.5000000000000000 |     1.2837932133129192
              5 |      2059 |     1 | 349.8000000000000000 |     1.1663306892905146 |              5 |      2059 |     2 | 303.0000000000000000 |     1.1062326870573267
              5 |      2792 |     1 | 325.4000000000000000 |     1.0758090935901782 |              5 |      2792 |     2 | 247.7500000000000000 |     1.1823492984756892
              5 |      3502 |     1 | 192.6000000000000000 |     1.2750489544974455 |              5 |      3502 |     2 | 337.7500000000000000 |     1.0429655707648261
              5 |      4100 |     1 | 315.0000000000000000 |     1.0297497985851873 |              5 |      4100 |     2 | 216.2500000000000000 |     1.1867519866292624
              5 |      4207 |     1 | 178.8000000000000000 |     1.1514626360516946 |              5 |      4207 |     2 | 167.3333333333333333 |     1.3382496213394183
              5 |      4978 |     1 | 290.0000000000000000 |     1.3164648370021207 |              5 |      4978 |     2 | 210.0000000000000000 |     1.0983874664502619
              5 |      5156 |     1 | 348.4000000000000000 |     1.0941667226648852 |              5 |      5156 |     2 | 296.0000000000000000 |     1.0614454118362635
              5 |      6274 |     1 | 351.4000000000000000 |     1.0050359920886454 |              5 |      6274 |     2 | 335.2500000000000000 |     1.1368589896113020
              5 |      8240 |     1 | 311.2000000000000000 |     1.2992945071035379 |              5 |      8240 |     2 | 237.0000000000000000 |     1.1395582200098186
              5 |      8414 |     1 | 321.4000000000000000 |     1.2358234459814997 |              5 |      8414 |     2 | 389.5000000000000000 |     1.0335571006978460
              5 |      9242 |     1 | 330.2000000000000000 |     1.0394978453941096 |              5 |      9242 |     2 | 309.7500000000000000 |     1.1092783432456271
              5 |      9884 |     1 | 282.2000000000000000 |     1.1007281998140609 |              5 |      9884 |     2 | 319.2500000000000000 |     1.0605042158886703
              5 |     10102 |     1 | 411.0000000000000000 |     1.0206326892500633 |              5 |     10102 |     2 | 361.2500000000000000 |     1.1379763802360194
              5 |     10141 |     1 | 253.2000000000000000 |     1.1362827614241943 |              5 |     10141 |     2 | 342.0000000000000000 |     1.1079595192806871
              5 |     11305 |     1 | 253.0000000000000000 |     1.0435755733759447 |              5 |     11305 |     2 | 135.0000000000000000 |     1.0823182962400000
              5 |     11588 |     1 | 202.6000000000000000 |     1.0066173625328875 |              5 |     11588 |     2 | 220.7500000000000000 |     1.2760936839786772
              5 |     12076 |     1 | 324.2000000000000000 |     1.0810917421171160 |              5 |     12076 |     2 | 327.2500000000000000 |     1.1583586926642964
              5 |     12088 |     1 | 342.8000000000000000 |     1.1769480877630630 |              5 |     12088 |     2 | 296.6666666666666667 |     1.6416607041167124
              5 |     12121 |     1 | 262.6000000000000000 |     1.0319653308326161 |              5 |     12121 |     2 | 196.0000000000000000 |     1.3302929377740612
              5 |     12778 |     1 | 313.8000000000000000 |     1.2279580382746909 |              5 |     12778 |     2 | 263.5000000000000000 |     1.1084820997375142
              5 |     14000 |     1 | 207.8000000000000000 |     1.0936593041476564 |              5 |     14000 |     2 | 369.0000000000000000 |     1.4152647879418537
              5 |     14125 |     1 | 289.0000000000000000 |     1.3565455517386678 |              5 |     14125 |     2 | 390.0000000000000000 |     1.2032691607621667
              5 |     15040 |     1 | 257.4000000000000000 |     1.2039143755000583 |              5 |     15040 |     2 | 324.3333333333333333 |     1.1143982093251881
              5 |     15349 |     1 | 229.8000000000000000 |     1.1323697214187903 |              5 |     15349 |     2 | 194.6666666666666667 |     1.1113514985422312
              5 |     15986 |     1 | 268.0000000000000000 |     1.3513362486587799 |              5 |     15986 |     2 | 414.7500000000000000 |     1.0450058540767161
              5 |     16324 |     1 | 277.2000000000000000 |     1.1565000535009885 |              5 |     16324 |     2 | 305.6666666666666667 |     1.5040548057139826
              5 |     16462 |     1 | 351.0000000000000000 |     1.0449045666298974 |              5 |     16462 |     2 | 150.7500000000000000 |     1.2825074813742819
              5 |     16664 |     1 | 303.0000000000000000 |     1.2888306425881617 |              5 |     16664 |     2 | 207.2500000000000000 |     1.1444749453590205
              5 |     18016 |     1 | 224.7500000000000000 |     1.5528572019105628 |              5 |     18016 |     2 | 123.7500000000000000 |     1.3627347062697616
              5 |     18031 |     1 | 242.2000000000000000 |     1.2776257122900372 |              5 |     18031 |     2 | 329.2500000000000000 |     1.1817199383657403
              5 |     18290 |     1 | 359.7500000000000000 |     1.1669420328396720 |              5 |     18290 |     2 | 300.2500000000000000 |     1.0922042218501382
              5 |     19568 |     1 | 378.5000000000000000 |     1.1242449997760898 |              5 |     19568 |     2 | 346.0000000000000000 |     1.0877372830306387
              5 |     19825 |     1 | 382.5000000000000000 |     1.0819960890684235 |              5 |     19825 |     2 | 262.5000000000000000 |     1.1446525579659733
              5 |     20227 |     1 | 335.8000000000000000 |     1.1633404264982787 |              5 |     20227 |     2 | 275.6666666666666667 |     1.0712473447270846
              5 |     20695 |     1 | 312.8000000000000000 |     1.1397998135499520 |              5 |     20695 |     2 | 261.5000000000000000 |     1.0236787272630784
              5 |     20791 |     1 | 289.6000000000000000 |     1.4172286231963018 |              5 |     20791 |     2 | 419.6666666666666667 |     1.1848564143432701
              5 |     21613 |     1 | 337.8000000000000000 |     1.1980136660936205 |              5 |     21613 |     2 | 291.0000000000000000 |     1.2462482519714811
              5 |     23132 |     1 | 350.2000000000000000 |     1.0284051107805825 |              5 |     23132 |     2 | 255.0000000000000000 |     1.2301730138411765
              5 |     24685 |     1 | 218.6000000000000000 |     1.0945244060960201 |              5 |     24685 |     2 | 304.5000000000000000 |     1.0562347647797570
              5 |     24776 |     1 | 388.6000000000000000 |     1.0933480196939604 |              5 |     24776 |     2 | 149.6666666666666667 |     1.0278318014695056
              5 |     25786 |     1 | 317.4000000000000000 |     1.0170569573542565 |              5 |     25786 |     2 | 224.0000000000000000 |     1.0987283446512768
              5 |     26299 |     1 | 390.3333333333333333 |     1.0148840438882664 |              5 |     26299 |     2 | 367.0000000000000000 |     1.1518636482054632
              5 |     26719 |     1 | 390.2500000000000000 |     1.0367198620847713 |              5 |     26719 |     2 | 211.7500000000000000 |     1.2903909273934876
              5 |     29044 |     1 | 385.8000000000000000 |     1.0403732717771229 |              5 |     29044 |     2 | 230.0000000000000000 |     1.5644623782888739
              5 |     29284 |     1 | 207.2000000000000000 |     1.0945462884208542 |              5 |     29284 |     2 | 284.7500000000000000 |     1.0613287544143740
              5 |     31862 |     1 | 260.8000000000000000 |     1.1082926779334317 |              5 |     31862 |     2 | 359.0000000000000000 |     1.1560324856686602
              5 |     32234 |     1 | 377.0000000000000000 |     1.0058997562016950 |              5 |     32234 |     2 | 242.7500000000000000 |     1.1661668414469619
              5 |     33520 |     1 | 313.0000000000000000 |     1.1354400654947572 |              5 |     33520 |     2 | 261.6666666666666667 |     1.0414299066945554
              5 |     34160 |     1 | 269.6000000000000000 |     1.4069861896584978 |              5 |     34160 |     2 | 375.2500000000000000 |     1.1142690622158081
              5 |     35779 |     1 | 423.6000000000000000 |     1.0533558167556067 |              5 |     35779 |     2 | 334.0000000000000000 |     1.4013799205818653
              5 |     36712 |     1 | 266.0000000000000000 |     1.5183758628536617 |              5 |     36712 |     2 | 262.7500000000000000 |     1.1067660065172559
              5 |     36724 |     1 | 240.2000000000000000 |     1.4897831663691216 |              5 |     36724 |     2 | 400.0000000000000000 |     1.3069549533170600
              5 |     38296 |     1 | 333.0000000000000000 |     1.0095183184783964 |              5 |     38296 |     2 | 217.7500000000000000 |     1.1626382192009093
              5 |     38587 |     1 | 323.2000000000000000 |     1.1020920601033075 |              5 |     38587 |     2 | 388.2500000000000000 |     1.0299793017228023
              5 |     39088 |     1 | 323.6000000000000000 |     1.1451386373996446 |              5 |     39088 |     2 | 320.6666666666666667 |     1.1217786436882921
              5 |     39706 |     1 | 338.4000000000000000 |     1.1313772686055290 |              5 |     39706 |     2 | 485.5000000000000000 |     1.0026778493597055
              5 |     40106 |     1 | 368.5000000000000000 |     1.1242063521151072 |              5 |     40106 |     2 | 297.2500000000000000 |     1.1044542482096148
              5 |     42010 |     1 | 353.5000000000000000 |     1.0659201634159519 |              5 |     42010 |     2 | 289.7500000000000000 |     1.1138379293793995
              5 |     43534 |     1 | 296.2000000000000000 |     1.0657013355865631 |              5 |     43534 |     2 |  68.0000000000000000 |     1.0552431294653081
              5 |     44977 |     1 | 357.2000000000000000 |     1.0284923364055151 |              5 |     44977 |     2 | 281.3333333333333333 |     1.0202433194575592
              6 |       146 |     1 | 368.6666666666666667 |     1.2064102158034937 |              6 |       146 |     2 | 326.5000000000000000 |     1.0066541585696417
              6 |       266 |     1 | 364.6000000000000000 |     1.1344347710530773 |              6 |       266 |     2 | 188.0000000000000000 | 1.00431955257974468085
              6 |       271 |     1 | 361.2000000000000000 |     1.0584251161735742 |              6 |       271 |     2 | 288.0000000000000000 |     1.0464127987416667
              6 |      1810 |     1 | 394.7500000000000000 |     1.0242941108186320 |              6 |      1810 |     2 | 281.0000000000000000 |     1.0993964871047260
              6 |      2872 |     1 | 294.0000000000000000 |     1.3866646542825442 |              6 |      2872 |     2 | 242.3333333333333333 |     1.1970994917915846
              6 |      3010 |     1 | 277.6000000000000000 |     1.0974995769685159 |              6 |      3010 |     2 | 304.7500000000000000 |     1.3944489952113175
              6 |      3346 |     1 | 236.2000000000000000 |     1.5768285731085732 |              6 |      3346 |     2 | 197.2500000000000000 |     1.4127206116500532
              6 |      3542 |     1 | 252.5000000000000000 |     1.1800185922480950 |              6 |      3542 |     2 | 316.0000000000000000 |     1.0892636135404304
              6 |      4318 |     1 | 420.6000000000000000 |     1.0427088358556728 |              6 |      4318 |     2 | 346.0000000000000000 |     1.0732030246361416
              6 |      4372 |     1 | 385.7500000000000000 |     1.0608971247616980 |              6 |      4372 |     2 | 367.5000000000000000 |     1.0384212063595129
              6 |      4591 |     1 | 368.5000000000000000 |     1.1923109621043039 |              6 |      4591 |     2 | 318.5000000000000000 |     1.3849452173802198
              6 |      4840 |     1 | 287.2000000000000000 |     1.3564791098477437 |              6 |      4840 |     2 | 396.2500000000000000 |     1.0113596811395382
              6 |      4924 |     1 | 354.0000000000000000 |     1.0818188698672175 |              6 |      4924 |     2 | 366.7500000000000000 |     1.1763738383128398
              6 |      6236 |     1 | 361.4000000000000000 |     1.1034755483401688 |              6 |      6236 |     2 | 354.6666666666666667 |     1.0009729423736306
              6 |      6784 |     1 | 312.8000000000000000 |     1.1590966827643382 |              6 |      6784 |     2 | 370.3333333333333333 |     1.1128924132724635
              6 |      7436 |     1 | 387.2000000000000000 |     1.1468285743263765 |              6 |      7436 |     2 | 381.0000000000000000 |     1.1098669676279186
              6 |      8065 |     1 | 258.4000000000000000 |     1.0399118809703367 |              6 |      8065 |     2 | 331.0000000000000000 |     1.3085535798303867
              6 |      8797 |     1 | 304.0000000000000000 |     1.0071297297717039 |              6 |      8797 |     2 | 400.0000000000000000 |     1.0562098118587350
              6 |      8881 |     1 | 412.0000000000000000 |     1.1990561492179102 |              6 |      8881 |     2 | 292.2500000000000000 |     1.0399290337430624
              6 |      9434 |     1 | 294.5000000000000000 |     1.0588294451154805 |              6 |      9434 |     2 | 291.0000000000000000 |     1.1321794210005292
