Timing is on.
 d_week_seq1 | round | round | round | round | round | round | round 
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5120 |  1.06 |  1.08 |  0.86 |  0.98 |  1.08 |  1.08 |  1.05
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5121 |  1.02 |  2.89 |  1.03 |  1.05 |  0.97 |  0.97 |  0.97
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5122 |  0.33 |  0.71 |  1.50 |  1.16 |  0.89 |  1.01 |  1.03
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5123 |  0.99 |  1.00 |  0.83 |  1.00 |  1.04 |  1.06 |  1.04
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5124 |  1.17 |  1.09 |  1.04 |  1.08 |  1.17 |  0.89 |  0.96
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5125 |  0.92 |  0.94 |  1.02 |  0.93 |  0.98 |  1.03 |  0.97
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
        5126 |  0.87 |  0.91 |  1.06 |  1.22 |  0.80 |  0.96 |  0.87
